"Date","Prac","Subject","Age","Sex","Hand","Block","Bin","Trial","Shape","Label","Match","CorrResp","Resp","ACC","RT","Morality","Identity"
"10-May-2018_13:37:11","Exp",7308,20,"female","R",2,5,13,"moralSelf","moralOther","mismatch","n","n",1,0.8187,"Good","Self"
"10-May-2018_13:37:13","Exp",7308,20,"female","R",2,5,14,"immoralOther","moralSelf","mismatch","n","n",1,0.6888,"Bad","Other"
"10-May-2018_13:37:15","Exp",7308,20,"female","R",2,5,15,"immoralOther","moralSelf","mismatch","n","n",1,0.561,"Bad","Other"
"10-May-2018_13:37:18","Exp",7308,20,"female","R",2,5,16,"immoralOther","moralOther","mismatch","n","n",1,0.7151,"Bad","Other"
"10-May-2018_13:37:20","Exp",7308,20,"female","R",2,5,17,"moralSelf","moralSelf","match","m","m",1,0.5272,"Good","Self"
"10-May-2018_13:37:22","Exp",7308,20,"female","R",2,5,18,"moralSelf","moralOther","mismatch","n","n",1,0.9673,"Good","Self"
"10-May-2018_13:37:25","Exp",7308,20,"female","R",2,5,19,"immoralSelf","moralSelf","mismatch","n","n",1,0.6876,"Bad","Self"
"10-May-2018_13:37:27","Exp",7308,20,"female","R",2,5,20,"immoralSelf","moralSelf","mismatch","n","n",1,0.6876,"Bad","Self"
"10-May-2018_13:37:29","Exp",7308,20,"female","R",2,5,21,"moralSelf","moralSelf","match","m","m",1,0.6558,"Good","Self"
"10-May-2018_13:37:32","Exp",7308,20,"female","R",2,5,22,"moralOther","immoralOther","mismatch","n","n",1,0.8559,"Good","Other"
"10-May-2018_13:37:34","Exp",7308,20,"female","R",2,5,23,"immoralOther","immoralOther","match","m","m",1,0.624,"Bad","Other"
"10-May-2018_13:37:36","Exp",7308,20,"female","R",2,5,24,"immoralOther","immoralOther","match","m","m",1,0.5743,"Bad","Other"
"10-May-2018_13:37:42","Exp",7308,20,"female","R",3,1,1,"immoralSelf","immoralSelf","match","m","m",1,0.7704,"Bad","Self"
"10-May-2018_13:37:44","Exp",7308,20,"female","R",3,1,2,"immoralOther","immoralOther","match","m","m",1,0.6505,"Bad","Other"
"10-May-2018_13:37:46","Exp",7308,20,"female","R",3,1,3,"immoralOther","immoralOther","match","m","m",1,0.5547,"Bad","Other"
"10-May-2018_13:37:48","Exp",7308,20,"female","R",3,1,4,"immoralOther","immoralSelf","mismatch","n","n",1,0.6068,"Bad","Other"
"10-May-2018_13:37:51","Exp",7308,20,"female","R",3,1,5,"moralOther","moralOther","match","m","m",1,0.897,"Good","Other"
"10-May-2018_13:37:53","Exp",7308,20,"female","R",3,1,6,"immoralOther","moralOther","mismatch","n","n",1,0.6251,"Bad","Other"
"10-May-2018_13:37:56","Exp",7308,20,"female","R",3,1,7,"immoralSelf","moralSelf","mismatch","n","m",0,0.7273,"Bad","Self"
"10-May-2018_13:37:58","Exp",7308,20,"female","R",3,1,8,"moralOther","immoralSelf","mismatch","n","n",1,0.8953,"Good","Other"
"10-May-2018_13:38:01","Exp",7308,20,"female","R",3,1,9,"moralOther","moralSelf","mismatch","n","n",1,0.7995,"Good","Other"
"10-May-2018_13:38:03","Exp",7308,20,"female","R",3,1,10,"immoralSelf","moralOther","mismatch","n",NA,-1,1.085,"Bad","Self"
"10-May-2018_13:38:05","Exp",7308,20,"female","R",3,1,11,"moralSelf","immoralOther","mismatch","n","n",1,0.6358,"Good","Self"
"10-May-2018_13:38:08","Exp",7308,20,"female","R",3,1,12,"immoralSelf","immoralSelf","match","m","m",1,1.0077,"Bad","Self"
"10-May-2018_13:38:10","Exp",7308,20,"female","R",3,1,13,"immoralOther","moralOther","mismatch","n","n",1,0.592,"Bad","Other"
"10-May-2018_13:38:12","Exp",7308,20,"female","R",3,1,14,"moralSelf","moralSelf","match","m","m",1,0.5322,"Good","Self"
"10-May-2018_13:38:15","Exp",7308,20,"female","R",3,1,15,"moralSelf","moralSelf","match","m","m",1,0.7003,"Good","Self"
"10-May-2018_13:38:17","Exp",7308,20,"female","R",3,1,16,"moralOther","moralOther","match","m","m",1,0.6665,"Good","Other"
"10-May-2018_13:38:19","Exp",7308,20,"female","R",3,1,17,"moralSelf","immoralOther","mismatch","n","n",1,0.5366,"Good","Self"
"10-May-2018_13:38:22","Exp",7308,20,"female","R",3,1,18,"moralOther","immoralSelf","mismatch","n","n",1,0.8086,"Good","Other"
"10-May-2018_13:38:24","Exp",7308,20,"female","R",3,1,19,"immoralSelf","immoralSelf","match","m","m",1,0.5769,"Bad","Self"
"10-May-2018_13:38:26","Exp",7308,20,"female","R",3,1,20,"moralSelf","moralSelf","match","m","m",1,0.849,"Good","Self"
"10-May-2018_13:38:29","Exp",7308,20,"female","R",3,1,21,"immoralSelf","moralOther","mismatch","n","n",1,0.9531,"Bad","Self"
"10-May-2018_13:38:31","Exp",7308,20,"female","R",3,1,22,"moralOther","moralOther","match","m","m",1,0.7333,"Good","Other"
"10-May-2018_13:38:34","Exp",7308,20,"female","R",3,1,23,"immoralOther","immoralOther","match","m","m",1,0.6774,"Bad","Other"
"10-May-2018_13:38:36","Exp",7308,20,"female","R",3,1,24,"moralSelf","moralOther","mismatch","n","n",1,0.6396,"Good","Self"
"10-May-2018_13:38:38","Exp",7308,20,"female","R",3,2,1,"immoralSelf","immoralSelf","match","m","m",1,0.6896,"Bad","Self"
"10-May-2018_13:38:41","Exp",7308,20,"female","R",3,2,2,"immoralOther","immoralSelf","mismatch","n","n",1,0.8978,"Bad","Other"
"10-May-2018_13:38:43","Exp",7308,20,"female","R",3,2,3,"moralSelf","moralSelf","match","m","m",1,0.6079,"Good","Self"
"10-May-2018_13:38:45","Exp",7308,20,"female","R",3,2,4,"immoralSelf","immoralSelf","match","m","m",1,0.856,"Bad","Self"
"10-May-2018_13:38:48","Exp",7308,20,"female","R",3,2,5,"moralSelf","moralSelf","match","m","m",1,0.6722,"Good","Self"
"10-May-2018_13:38:50","Exp",7308,20,"female","R",3,2,6,"immoralOther","moralSelf","mismatch","n","n",1,0.6604,"Bad","Other"
"10-May-2018_13:38:52","Exp",7308,20,"female","R",3,2,7,"immoralSelf","immoralSelf","match","m","m",1,0.7464,"Bad","Self"
"10-May-2018_13:38:55","Exp",7308,20,"female","R",3,2,8,"moralSelf","immoralOther","mismatch","n","n",1,0.7686,"Good","Self"
"10-May-2018_13:38:57","Exp",7308,20,"female","R",3,2,9,"moralOther","immoralOther","mismatch","n","n",1,0.6887,"Good","Other"
"10-May-2018_13:39:00","Exp",7308,20,"female","R",3,2,10,"immoralSelf","moralOther","mismatch","n","n",1,0.9768,"Bad","Self"
"10-May-2018_13:39:02","Exp",7308,20,"female","R",3,2,11,"moralOther","moralOther","match","m","n",0,0.681,"Good","Other"
"10-May-2018_13:39:04","Exp",7308,20,"female","R",3,2,12,"moralOther","moralOther","match","m","m",1,0.7472,"Good","Other"
"10-May-2018_13:39:07","Exp",7308,20,"female","R",3,2,13,"moralOther","immoralOther","mismatch","n","n",1,0.7673,"Good","Other"
"10-May-2018_13:39:09","Exp",7308,20,"female","R",3,2,14,"immoralSelf","immoralOther","mismatch","n","n",1,0.6475,"Bad","Self"
"10-May-2018_13:39:12","Exp",7308,20,"female","R",3,2,15,"moralSelf","moralSelf","match","m","m",1,0.7835,"Good","Self"
"10-May-2018_13:39:14","Exp",7308,20,"female","R",3,2,16,"moralSelf","immoralOther","mismatch","n","n",1,0.7096,"Good","Self"
"10-May-2018_13:39:16","Exp",7308,20,"female","R",3,2,17,"immoralOther","immoralOther","match","m","m",1,0.6178,"Bad","Other"
"10-May-2018_13:39:19","Exp",7308,20,"female","R",3,2,18,"immoralSelf","moralOther","mismatch","n","n",1,0.9359,"Bad","Self"
"10-May-2018_13:39:21","Exp",7308,20,"female","R",3,2,19,"moralOther","moralOther","match","m","m",1,0.6001,"Good","Other"
"10-May-2018_13:39:23","Exp",7308,20,"female","R",3,2,20,"moralOther","immoralOther","mismatch","n","m",0,0.6823,"Good","Other"
"10-May-2018_13:39:25","Exp",7308,20,"female","R",3,2,21,"immoralOther","moralOther","mismatch","n","n",1,0.6363,"Bad","Other"
"10-May-2018_13:39:28","Exp",7308,20,"female","R",3,2,22,"immoralOther","immoralOther","match","m","n",0,0.6806,"Bad","Other"
"10-May-2018_13:39:30","Exp",7308,20,"female","R",3,2,23,"immoralOther","immoralOther","match","m","m",1,0.6186,"Bad","Other"
"10-May-2018_13:39:32","Exp",7308,20,"female","R",3,2,24,"moralSelf","moralOther","mismatch","n","m",0,0.6727,"Good","Self"
"10-May-2018_13:39:35","Exp",7308,20,"female","R",3,3,1,"moralSelf","moralSelf","match","m","m",1,0.6289,"Good","Self"
"10-May-2018_13:39:37","Exp",7308,20,"female","R",3,3,2,"immoralSelf","immoralSelf","match","m","m",1,0.8409,"Bad","Self"
"10-May-2018_13:39:39","Exp",7308,20,"female","R",3,3,3,"immoralOther","immoralOther","match","m","m",1,0.6111,"Bad","Other"
"10-May-2018_13:39:42","Exp",7308,20,"female","R",3,3,4,"immoralSelf","moralSelf","mismatch","n","n",1,0.7472,"Bad","Self"
"10-May-2018_13:39:44","Exp",7308,20,"female","R",3,3,5,"moralSelf","moralSelf","match","m","m",1,0.5514,"Good","Self"
"10-May-2018_13:39:46","Exp",7308,20,"female","R",3,3,6,"moralOther","immoralSelf","mismatch","n","n",1,0.8035,"Good","Other"
"10-May-2018_13:39:49","Exp",7308,20,"female","R",3,3,7,"moralOther","immoralOther","mismatch","n","m",0,0.8217,"Good","Other"
"10-May-2018_13:39:51","Exp",7308,20,"female","R",3,3,8,"immoralOther","moralOther","mismatch","n","n",1,0.7398,"Bad","Other"
"10-May-2018_13:39:53","Exp",7308,20,"female","R",3,3,9,"moralOther","moralOther","match","m","m",1,0.6019,"Good","Other"
"10-May-2018_13:39:56","Exp",7308,20,"female","R",3,3,10,"immoralSelf","moralOther","mismatch","n","n",1,0.6602,"Bad","Self"
"10-May-2018_13:39:58","Exp",7308,20,"female","R",3,3,11,"immoralOther","immoralOther","match","m","m",1,0.6902,"Bad","Other"
"10-May-2018_13:40:00","Exp",7308,20,"female","R",3,3,12,"moralSelf","immoralOther","mismatch","n","n",1,0.6984,"Good","Self"
"10-May-2018_13:40:03","Exp",7308,20,"female","R",3,3,13,"immoralOther","immoralOther","match","m","m",1,0.6484,"Bad","Other"
"10-May-2018_13:40:05","Exp",7308,20,"female","R",3,3,14,"moralOther","moralSelf","mismatch","n","m",0,0.5206,"Good","Other"
"10-May-2018_13:40:07","Exp",7308,20,"female","R",3,3,15,"immoralSelf","immoralSelf","match","m","n",0,0.7467,"Bad","Self"
"10-May-2018_13:40:10","Exp",7308,20,"female","R",3,3,16,"moralSelf","moralOther","mismatch","n","n",1,0.8968,"Good","Self"
"10-May-2018_13:40:12","Exp",7308,20,"female","R",3,3,17,"immoralSelf","immoralSelf","match","m","n",0,0.777,"Bad","Self"
"10-May-2018_13:40:14","Exp",7308,20,"female","R",3,3,18,"moralOther","moralOther","match","m","n",0,0.8012,"Good","Other"
"10-May-2018_13:40:17","Exp",7308,20,"female","R",3,3,19,"immoralOther","moralOther","mismatch","n","n",1,0.6432,"Bad","Other"
"10-May-2018_13:40:19","Exp",7308,20,"female","R",3,3,20,"moralSelf","moralSelf","match","m","n",0,0.7415,"Good","Self"
"10-May-2018_13:40:21","Exp",7308,20,"female","R",3,3,21,"immoralSelf","moralOther","mismatch","n","n",1,0.7155,"Bad","Self"
"10-May-2018_13:40:24","Exp",7308,20,"female","R",3,3,22,"moralOther","moralOther","match","m","m",1,0.7277,"Good","Other"
"10-May-2018_13:40:26","Exp",7308,20,"female","R",3,3,23,"immoralOther","moralOther","mismatch","n","n",1,0.6398,"Bad","Other"
"10-May-2018_13:40:28","Exp",7308,20,"female","R",3,3,24,"moralSelf","immoralOther","mismatch","n","n",1,0.7059,"Good","Self"
"10-May-2018_13:40:39","Exp",7308,20,"female","R",3,4,1,"moralSelf","moralSelf","match","m","m",1,0.5505,"Good","Self"
"10-May-2018_13:40:41","Exp",7308,20,"female","R",3,4,2,"moralOther","immoralSelf","mismatch","n","m",0,0.7386,"Good","Other"
"10-May-2018_13:40:43","Exp",7308,20,"female","R",3,4,3,"immoralOther","moralSelf","mismatch","n","n",1,0.6008,"Bad","Other"
"10-May-2018_13:40:46","Exp",7308,20,"female","R",3,4,4,"moralSelf","moralSelf","match","m","m",1,0.6509,"Good","Self"
"10-May-2018_13:40:48","Exp",7308,20,"female","R",3,4,5,"moralOther","moralSelf","mismatch","n","m",0,0.587,"Good","Other"
"10-May-2018_13:40:50","Exp",7308,20,"female","R",3,4,6,"moralSelf","moralSelf","match","m","m",1,0.6951,"Good","Self"
"10-May-2018_13:40:53","Exp",7308,20,"female","R",3,4,7,"moralOther","immoralSelf","mismatch","n","n",1,0.9272,"Good","Other"
"10-May-2018_13:40:55","Exp",7308,20,"female","R",3,4,8,"moralOther","moralOther","match","m","m",1,0.7994,"Good","Other"
"10-May-2018_13:40:58","Exp",7308,20,"female","R",3,4,9,"immoralSelf","immoralSelf","match","m","m",1,0.8335,"Bad","Self"
"10-May-2018_13:41:00","Exp",7308,20,"female","R",3,4,10,"immoralSelf","moralOther","mismatch","n","n",1,1.0457,"Bad","Self"
"10-May-2018_13:41:03","Exp",7308,20,"female","R",3,4,11,"immoralOther","moralOther","mismatch","n","n",1,0.6478,"Bad","Other"
"10-May-2018_13:41:05","Exp",7308,20,"female","R",3,4,12,"immoralSelf","moralSelf","mismatch","n","m",0,0.832,"Bad","Self"
"10-May-2018_13:41:07","Exp",7308,20,"female","R",3,4,13,"moralSelf","immoralSelf","mismatch","n","n",1,0.6921,"Good","Self"
"10-May-2018_13:41:10","Exp",7308,20,"female","R",3,4,14,"moralOther","moralOther","match","m","m",1,0.8202,"Good","Other"
"10-May-2018_13:41:12","Exp",7308,20,"female","R",3,4,15,"immoralSelf","immoralOther","mismatch","n","n",1,0.9784,"Bad","Self"
"10-May-2018_13:41:15","Exp",7308,20,"female","R",3,4,16,"moralSelf","immoralSelf","mismatch","n","n",1,0.7768,"Good","Self"
"10-May-2018_13:41:17","Exp",7308,20,"female","R",3,4,17,"immoralSelf","immoralSelf","match","m","m",1,0.6487,"Bad","Self"
"10-May-2018_13:41:20","Exp",7308,20,"female","R",3,4,18,"immoralOther","immoralOther","match","m","n",0,0.9048,"Bad","Other"
"10-May-2018_13:41:22","Exp",7308,20,"female","R",3,4,19,"moralSelf","immoralSelf","mismatch","n","n",1,0.631,"Good","Self"
"10-May-2018_13:41:24","Exp",7308,20,"female","R",3,4,20,"immoralOther","immoralSelf","mismatch","n","m",0,0.5872,"Bad","Other"
"10-May-2018_13:41:27","Exp",7308,20,"female","R",3,4,21,"immoralSelf","immoralSelf","match","m","m",1,0.8152,"Bad","Self"
"10-May-2018_13:41:29","Exp",7308,20,"female","R",3,4,22,"immoralOther","immoralOther","match","m","m",1,0.5271,"Bad","Other"
"10-May-2018_13:41:31","Exp",7308,20,"female","R",3,4,23,"moralOther","moralOther","match","m","m",1,0.7514,"Good","Other"
"10-May-2018_13:41:33","Exp",7308,20,"female","R",3,4,24,"immoralOther","immoralOther","match","m","m",1,0.6836,"Bad","Other"
"10-May-2018_13:41:36","Exp",7308,20,"female","R",3,5,1,"immoralOther","immoralOther","match","m","m",1,0.5497,"Bad","Other"
"10-May-2018_13:41:38","Exp",7308,20,"female","R",3,5,2,"moralOther","moralOther","match","m","m",1,0.4979,"Good","Other"
"10-May-2018_13:41:40","Exp",7308,20,"female","R",3,5,3,"moralOther","moralSelf","mismatch","n","m",0,0.584,"Good","Other"
"10-May-2018_13:41:42","Exp",7308,20,"female","R",3,5,4,"immoralOther","moralOther","mismatch","n","n",1,0.7901,"Bad","Other"
"10-May-2018_13:41:45","Exp",7308,20,"female","R",3,5,5,"immoralOther","moralSelf","mismatch","n","n",1,0.9462,"Bad","Other"
"10-May-2018_13:41:47","Exp",7308,20,"female","R",3,5,6,"moralOther","immoralSelf","mismatch","n","m",0,0.8806,"Good","Other"
"10-May-2018_13:41:50","Exp",7308,20,"female","R",3,5,7,"moralOther","moralSelf","mismatch","n","m",0,0.7225,"Good","Other"
"10-May-2018_13:41:52","Exp",7308,20,"female","R",3,5,8,"moralSelf","immoralOther","mismatch","n","n",1,0.7407,"Good","Self"
"10-May-2018_13:41:54","Exp",7308,20,"female","R",3,5,9,"moralOther","moralOther","match","m","m",1,0.7147,"Good","Other"
"10-May-2018_13:41:57","Exp",7308,20,"female","R",3,5,10,"immoralSelf","immoralSelf","match","m","n",0,0.6149,"Bad","Self"
"10-May-2018_13:41:59","Exp",7308,20,"female","R",3,5,11,"moralSelf","immoralOther","mismatch","n","n",1,0.5751,"Good","Self"
"10-May-2018_13:42:01","Exp",7308,20,"female","R",3,5,12,"immoralOther","immoralOther","match","m","m",1,0.7914,"Bad","Other"
"10-May-2018_13:42:04","Exp",7308,20,"female","R",3,5,13,"immoralSelf","moralSelf","mismatch","n","n",1,0.9233,"Bad","Self"
"10-May-2018_13:42:06","Exp",7308,20,"female","R",3,5,14,"immoralOther","moralSelf","mismatch","n","n",1,0.5894,"Bad","Other"
"10-May-2018_13:42:09","Exp",7308,20,"female","R",3,5,15,"moralOther","moralOther","match","m","m",1,0.8015,"Good","Other"
"10-May-2018_13:42:11","Exp",7308,20,"female","R",3,5,16,"moralSelf","immoralOther","mismatch","n","n",1,0.6598,"Good","Self"
"10-May-2018_13:42:13","Exp",7308,20,"female","R",3,5,17,"moralSelf","moralSelf","match","m","m",1,0.6018,"Good","Self"
"10-May-2018_13:42:15","Exp",7308,20,"female","R",3,5,18,"immoralOther","immoralOther","match","m","m",1,0.692,"Bad","Other"
"10-May-2018_13:42:18","Exp",7308,20,"female","R",3,5,19,"immoralSelf","moralOther","mismatch","n","n",1,0.7,"Bad","Self"
"10-May-2018_13:42:20","Exp",7308,20,"female","R",3,5,20,"immoralSelf","immoralSelf","match","m","n",0,0.6587,"Bad","Self"
"10-May-2018_13:42:22","Exp",7308,20,"female","R",3,5,21,"immoralSelf","immoralSelf","match","m","m",1,0.6724,"Bad","Self"
"10-May-2018_13:42:25","Exp",7308,20,"female","R",3,5,22,"moralSelf","moralSelf","match","m","m",1,0.6526,"Good","Self"
"10-May-2018_13:42:27","Exp",7308,20,"female","R",3,5,23,"immoralSelf","moralOther","mismatch","n","n",1,0.8206,"Bad","Self"
"10-May-2018_13:42:29","Exp",7308,20,"female","R",3,5,24,"moralSelf","moralSelf","match","m","m",1,0.7788,"Good","Self"
"10-May-2018_13:47:03","Exp",7308,20,"female","R",1,1,1,"immoralSelf","immoralSelf","match","m","n",0,0.7584,"Bad","Self"
"10-May-2018_13:47:06","Exp",7308,20,"female","R",1,1,2,"moralSelf","moralOther","mismatch","n","n",1,0.8145,"Good","Self"
"10-May-2018_13:47:08","Exp",7308,20,"female","R",1,1,3,"moralSelf","moralSelf","match","m","m",1,0.5806,"Good","Self"
"10-May-2018_13:47:10","Exp",7308,20,"female","R",1,1,4,"immoralOther","immoralSelf","mismatch","n","n",1,0.8187,"Bad","Other"
"10-May-2018_13:47:13","Exp",7308,20,"female","R",1,1,5,"moralOther","moralOther","match","m","m",1,0.8168,"Good","Other"
"10-May-2018_13:47:15","Exp",7308,20,"female","R",1,1,6,"immoralSelf","moralOther","mismatch","n","n",1,0.9531,"Bad","Self"
"10-May-2018_13:47:18","Exp",7308,20,"female","R",1,1,7,"immoralSelf","moralOther","mismatch","n","n",1,0.7251,"Bad","Self"
"10-May-2018_13:47:20","Exp",7308,20,"female","R",1,1,8,"moralSelf","moralSelf","match","m","m",1,0.6553,"Good","Self"
"10-May-2018_13:47:23","Exp",7308,20,"female","R",1,1,9,"immoralOther","immoralOther","match","m","m",1,1.0634,"Bad","Other"
"10-May-2018_13:47:25","Exp",7308,20,"female","R",1,1,10,"moralOther","moralSelf","mismatch","n","n",1,0.7575,"Good","Other"
"10-May-2018_13:47:27","Exp",7308,20,"female","R",1,1,11,"moralOther","moralOther","match","m","m",1,0.6557,"Good","Other"
"10-May-2018_13:47:30","Exp",7308,20,"female","R",1,1,12,"moralSelf","immoralSelf","mismatch","n","n",1,0.7279,"Good","Self"
"10-May-2018_13:47:32","Exp",7308,20,"female","R",1,1,13,"immoralSelf","immoralOther","mismatch","n","n",1,0.744,"Bad","Self"
"10-May-2018_13:47:34","Exp",7308,20,"female","R",1,1,14,"immoralOther","immoralOther","match","m","m",1,0.6941,"Bad","Other"
"10-May-2018_13:47:37","Exp",7308,20,"female","R",1,1,15,"immoralSelf","immoralSelf","match","m","m",1,0.7742,"Bad","Self"
"10-May-2018_13:47:39","Exp",7308,20,"female","R",1,1,16,"moralSelf","immoralSelf","mismatch","n","n",1,0.8624,"Good","Self"
"10-May-2018_13:47:42","Exp",7308,20,"female","R",1,1,17,"immoralSelf","immoralSelf","match","m","m",1,0.7325,"Bad","Self"
"10-May-2018_13:47:44","Exp",7308,20,"female","R",1,1,18,"moralOther","moralOther","match","m","m",1,0.7647,"Good","Other"
"10-May-2018_13:47:46","Exp",7308,20,"female","R",1,1,19,"immoralOther","immoralOther","match","m","m",1,0.7429,"Bad","Other"
"10-May-2018_13:47:49","Exp",7308,20,"female","R",1,1,20,"moralSelf","moralSelf","match","m","m",1,0.717,"Good","Self"
"10-May-2018_13:47:51","Exp",7308,20,"female","R",1,1,21,"moralOther","moralSelf","mismatch","n","m",0,0.657,"Good","Other"
"10-May-2018_13:47:53","Exp",7308,20,"female","R",1,1,22,"immoralOther","moralSelf","mismatch","n","n",1,0.7111,"Bad","Other"
"10-May-2018_13:47:56","Exp",7308,20,"female","R",1,1,23,"moralOther","immoralOther","mismatch","n","n",1,0.7713,"Good","Other"
"10-May-2018_13:47:58","Exp",7308,20,"female","R",1,1,24,"immoralOther","immoralSelf","mismatch","n","n",1,0.8354,"Bad","Other"
"10-May-2018_13:48:01","Exp",7308,20,"female","R",1,2,1,"immoralOther","moralSelf","mismatch","n","n",1,0.6639,"Bad","Other"
"10-May-2018_13:48:03","Exp",7308,20,"female","R",1,2,2,"moralOther","moralOther","match","m","m",1,0.7017,"Good","Other"
"10-May-2018_13:48:05","Exp",7308,20,"female","R",1,2,3,"immoralOther","immoralOther","match","m","m",1,0.6518,"Bad","Other"
"10-May-2018_13:48:07","Exp",7308,20,"female","R",1,2,4,"moralSelf","moralSelf","match","m","m",1,0.612,"Good","Self"
"10-May-2018_13:48:10","Exp",7308,20,"female","R",1,2,5,"immoralSelf","immoralSelf","match","m","m",1,0.6921,"Bad","Self"
"10-May-2018_13:48:12","Exp",7308,20,"female","R",1,2,6,"moralOther","moralOther","match","m","m",1,0.7242,"Good","Other"
"10-May-2018_13:48:14","Exp",7308,20,"female","R",1,2,7,"moralOther","moralOther","match","m","m",1,0.7103,"Good","Other"
"10-May-2018_13:48:17","Exp",7308,20,"female","R",1,2,8,"moralSelf","moralSelf","match","m","m",1,0.7385,"Good","Self"
