,?..build,computer.platform,date,time,subject,seed,sessionid,blockcode,blocknum,trialcode,trialnum,current_condition,condition_index,oldnew,ltm_item,oldnew_resp,oldnew_RT
201,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,153,50,5,0,132,4,1282
202,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,156,45,4,5,199,3,1194
203,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,159,35,3,5,232,6,1356
204,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,162,30,3,0,58,4,1545
205,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,165,20,2,0,21,3,1328
206,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,168,65,6,5,207,2,1265
207,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,171,10,1,0,14,4,1410
208,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,174,25,2,5,212,1,1154
209,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,177,15,1,5,202,1,818
210,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,180,40,4,0,60,1,781
211,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,183,55,5,5,219,5,1868
212,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,186,20,2,0,17,1,975
213,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,189,35,3,5,231,5,1488
214,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,192,60,6,0,132,1,1137
215,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,195,40,4,0,54,1,1408
216,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,198,50,5,0,131,1,746
217,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,201,50,5,0,121,1,1222
218,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,204,10,1,0,16,1,2257
219,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,207,15,1,5,220,5,1466
220,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,210,10,1,0,22,1,1049
221,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,213,55,5,5,229,4,1087
222,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,216,35,3,5,203,1,973
223,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,219,60,6,0,124,1,732
224,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,222,25,2,5,233,5,1438
225,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,230,20,2,0,23,3,1277
226,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,233,50,5,0,124,2,943
227,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,236,60,6,0,121,1,1244
228,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,239,45,4,5,202,2,1076
229,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,242,60,6,0,130,1,564
230,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,245,30,3,0,59,1,702
231,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,248,25,2,5,215,1,722
232,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,251,30,3,0,49,1,714
233,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,254,45,4,5,220,5,1534
234,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,257,65,6,5,204,1,1048
235,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,260,35,3,5,215,6,1154
236,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,263,55,5,5,199,3,1831
237,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,266,15,1,5,221,4,1282
238,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,269,25,2,5,224,5,1050
239,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,272,60,6,0,126,5,912
240,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,275,55,5,5,223,4,1743
241,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,278,10,1,0,17,3,1138
242,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,281,15,1,5,225,6,1138
243,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,284,25,2,5,223,1,1175
244,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,287,10,1,0,15,2,772
245,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,290,10,1,0,19,1,760
246,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,293,40,4,0,52,1,690
247,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,296,40,4,0,56,1,576
248,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,299,50,5,0,125,1,1076
249,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,302,65,6,5,228,1,621
250,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,305,15,1,5,227,1,619
251,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,308,20,2,0,15,1,625
252,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,311,45,4,5,211,1,678
253,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,314,55,5,5,224,3,1384
254,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,317,40,4,0,50,1,1059
255,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,320,30,3,0,51,1,734
256,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,323,35,3,5,207,5,1126
257,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,326,65,6,5,206,5,1128
258,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,329,35,3,5,216,4,1560
259,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,332,50,5,0,129,1,1307
260,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,335,20,2,0,13,1,731
261,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,338,30,3,0,55,1,667
262,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,341,20,2,0,19,1,623
263,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,344,65,6,5,221,4,1354
264,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,347,10,1,0,18,1,1004
265,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,350,35,3,5,230,1,745
266,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,353,25,2,5,227,2,1743
267,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,356,15,1,5,217,5,1181
268,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,359,45,4,5,213,1,1055
269,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,362,65,6,5,234,1,1029
270,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,365,60,6,0,123,1,742
271,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,368,10,1,0,24,1,599
272,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,371,60,6,0,122,1,579
273,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,374,40,4,0,58,1,594
274,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,377,20,2,0,14,1,709
275,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,380,55,5,5,209,4,1617
276,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,383,30,3,0,57,1,1238
277,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,386,35,3,5,228,1,826
278,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,389,55,5,5,218,1,1554
279,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,392,50,5,0,126,1,609
280,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,395,30,3,0,60,1,648
281,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,398,10,1,0,21,1,1414
282,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,401,45,4,5,232,1,758
283,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,404,15,1,5,206,1,861
284,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,407,20,2,0,16,1,836
285,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,410,50,5,0,122,5,1913
286,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,413,25,2,5,209,1,1075
287,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,416,40,4,0,51,1,861
288,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,419,55,5,5,234,1,786
289,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,422,15,1,5,201,5,1662
290,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,425,35,3,5,212,6,990
291,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,428,40,4,0,59,6,1387
292,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,431,65,6,5,217,1,1148
293,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,434,50,5,0,128,5,1360
294,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,437,45,4,5,216,4,1710
295,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,440,60,6,0,128,1,1106
296,6.5.1,win,2021/11/14,16:17:49,5ef4c41cdcd6b209fa060f4a,1,1,main,2,next_trial,443,25,2,5,208,1,905
297,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,practice,1,next_trial,17,80,8,0,2,5,13649
298,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,practice,1,next_trial,20,85,8,5,42,4,2599
299,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,practice,1,next_trial,23,85,8,5,41,6,2970
300,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,practice,1,next_trial,26,80,8,0,1,3,1884
301,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,9,15,1,5,219,4,4642
302,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,12,25,2,5,223,5,5115
303,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,15,30,3,0,55,4,2202
304,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,18,20,2,0,19,3,2637
305,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,21,30,3,0,52,5,2907
306,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,24,40,4,0,56,3,1540
307,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,27,25,2,5,215,2,1632
308,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,30,10,1,0,21,1,1553
309,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,33,20,2,0,14,1,1795
310,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,36,15,1,5,206,1,1588
311,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,39,45,4,5,201,2,1795
312,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,42,10,1,0,22,1,1330
313,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,45,20,2,0,15,1,1798
314,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,48,50,5,0,129,1,1447
315,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,51,55,5,5,222,5,1896
316,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,54,35,3,5,216,4,1677
317,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,57,40,4,0,55,6,2030
318,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,60,15,1,5,225,6,1841
319,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,63,55,5,5,213,4,2340
320,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,66,50,5,0,132,2,1912
321,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,69,40,4,0,54,4,3092
322,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,72,45,4,5,222,4,1549
323,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,75,65,6,5,229,5,2488
324,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,78,55,5,5,227,6,1832
325,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,81,45,4,5,234,6,2516
326,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,84,65,6,5,206,2,2092
327,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,87,60,6,0,129,2,2000
328,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,90,50,5,0,126,4,1832
329,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,93,60,6,0,126,3,2258
330,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,96,25,2,5,208,3,1510
331,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,99,10,1,0,24,3,1712
332,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,102,35,3,5,226,4,3118
333,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,105,35,3,5,205,6,3909
334,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,108,30,3,0,51,3,1756
335,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,111,65,6,5,227,4,2718
336,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,114,60,6,0,122,2,1717
337,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,117,20,2,0,13,1,8280
338,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,120,45,4,5,212,6,2046
339,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,123,40,4,0,60,6,2006
340,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,126,55,5,5,200,6,1665
341,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,129,25,2,5,202,6,1312
342,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,132,40,4,0,57,6,1655
343,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,135,35,3,5,230,6,2095
344,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,138,30,3,0,49,6,1785
345,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,141,30,3,0,53,3,1764
346,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,144,60,6,0,132,6,1881
347,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,147,10,1,0,23,2,4789
348,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,150,55,5,5,215,6,1766
349,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,153,40,4,0,52,6,2355
350,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,156,20,2,0,20,5,4333
351,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,159,25,2,5,213,6,2549
352,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,162,15,1,5,221,6,1876
353,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,165,65,6,5,219,2,2165
354,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,168,20,2,0,18,1,2076
355,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,171,30,3,0,57,6,2111
356,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,174,10,1,0,17,6,1966
357,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,177,45,4,5,226,1,2500
358,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,180,50,5,0,125,6,1778
359,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,183,15,1,5,208,1,2828
360,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,186,35,3,5,224,3,1604
361,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,189,50,5,0,128,4,1609
362,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,192,60,6,0,127,6,2216
363,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,195,55,5,5,201,6,2366
364,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,198,45,4,5,210,1,3229
365,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,201,65,6,5,205,6,1802
366,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,204,60,6,0,121,5,2204
367,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,207,35,3,5,231,6,1377
368,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,210,65,6,5,230,1,1990
369,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,213,25,2,5,225,3,2255
370,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,216,15,1,5,223,6,1766
371,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,219,50,5,0,127,6,1670
372,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,222,10,1,0,20,4,3195
373,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,230,40,4,0,58,3,7678
374,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,233,65,6,5,232,2,1704
375,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,236,60,6,0,130,6,2011
376,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,239,45,4,5,216,6,2340
377,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,242,55,5,5,203,6,1097
378,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,245,25,2,5,224,5,2377
379,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,248,15,1,5,220,6,1778
380,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,251,25,2,5,218,6,2126
381,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,254,50,5,0,123,6,2115
382,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,257,20,2,0,23,1,2254
383,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,260,40,4,0,59,2,2927
384,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,263,15,1,5,232,2,2302
385,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,266,45,4,5,221,5,1656
386,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,269,30,3,0,50,4,2202
387,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,272,45,4,5,214,2,2139
388,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,275,30,3,0,59,5,1501
389,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,278,15,1,5,217,6,2006
390,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,281,20,2,0,24,1,2036
391,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,284,20,2,0,22,6,2496
392,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,287,60,6,0,125,2,1509
393,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,290,40,4,0,51,2,1784
394,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,293,50,5,0,124,1,2576
395,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,296,35,3,5,233,6,1787
396,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,299,25,2,5,207,4,2037
397,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,302,35,3,5,202,5,2209
398,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,305,50,5,0,131,1,1548
399,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,308,65,6,5,233,6,1244
400,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,311,60,6,0,123,6,1221
401,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,314,55,5,5,214,6,1233
402,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,317,30,3,0,54,1,1936
403,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,320,10,1,0,18,1,1569
404,6.5.1,mac,2021/11/14,17:28:52,6110ad1904857a95e340579e,1,1,main,2,next_trial,323,55,5,5,204,6,1331
