age,ALEX1,ALEX2,ALEX3,ALEX4,ALEX5,ALEX6,ALEX7,ALEX8,ALEX9,ALEX10,ALEX11,ALEX12,ALEX13,ALEX14,ALEX15,ALEX16,anxiety,artgluctot,attachhome,attachphone,AvgHumidity,avoidance,cigs,DIDF,eatdrink,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,ECR10,ECR11,ECR12,ECR13,ECR14,ECR15,ECR16,ECR17,ECR18,ECR19,ECR20,ECR21,ECR22,ECR23,ECR24,ECR25,ECR26,ECR27,ECR28,ECR29,ECR30,ECR31,ECR32,ECR33,ECR34,ECR35,ECR36,endtime,EOT,exercise,gluctot,health,HOME1,HOME2,HOME3,HOME4,HOME5,HOME6,HOME7,HOME8,HOME9,KAMF1,KAMF2,KAMF3,KAMF4,KAMF5,KAMF6,KAMF7,networksize,nostalgia,onlineid,onlineid1,onlineid2,onlineid3,onlineid4,onlineid5,onlineid6,onlineid7,onlineid8,onlineid9,onlineid10,onlineide11,phone1,phone2,phone3,phone4,phone5,phone6,phone7,phone8,phone9,romantic,scontrol1,scontrol2,scontrol3,scontrol4,scontrol5,scontrol6,scontrol7,scontrol8,scontrol9,scontrol10,scontrol11,scontrol12,scontrol13,selfcontrol,sex,smoke,SNI1,SNI2,SNI3,SNI4,SNI5,SNI6,SNI7,SNI8,SNI9,SNI10,SNI11,SNI12,SNI13,SNI14,SNI15,SNI16,SNI17,SNI18,SNI19,SNI20,SNI21,SNI22,SNI23,SNI24,SNI25,SNI26,SNI27,SNI28,SNI29,SNI30,SNI31,SNI32,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,socialdiversity,socialembedded,STRAQ_1,STRAQ_2,STRAQ_3,STRAQ_4,STRAQ_6,STRAQ_7,STRAQ_8,STRAQ_9,STRAQ_10,STRAQ_11,STRAQ_12,STRAQ_19,STRAQ_20,STRAQ_21,STRAQ_22,STRAQ_23,STRAQ_24,STRAQ_25,STRAQ_26,STRAQ_27,STRAQ_28,STRAQ_29,STRAQ_30,STRAQ_31,STRAQ_32,STRAQ_33,STRAQ_5,STRAQ_13,STRAQ_14,STRAQ_15,STRAQ_16,STRAQ_17,STRAQ_18,STRAQ_34,STRAQ_35,STRAQ_36,STRAQ_37,STRAQ_38,STRAQ_39,STRAQ_40,STRAQ_41,STRAQ_42,STRAQ_43,STRAQ_44,STRAQ_45,STRAQ_46,STRAQ_47,STRAQ_48,STRAQ_49,STRAQ_50,STRAQ_51,STRAQ_52,STRAQ_53,STRAQ_54,STRAQ_55,STRAQ_56,STRAQ_57,stress,stress1,stress2,stress3,stress4,stress5,stress6,stress7,stress8,stress9,stress10,stress11,stress12,stress13,stress14,Temperature_t1,Temperature_t2,thermotype,avgtemp,filter_$,mintemp,language,langfamily,Zanxiety,Zavoidance,Site
1988,1,2,2,3,1,2,2,1,2,1,1,2,1,2,3,1,1.722222222,0,3.777777778,1.555555556,65,2.166666667, ,1.636363636,1,2,2,1,2,2,3,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,2,6,1,2,1,1,2,6,4,1,2,9:48:38,1.8,2,8,2,5,4,4,4,4,3,3,3,4,4,6,5,4,2,2,3,37,4.166666667,1.272727273,2,1,2,1,2,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,1,4,5,4,3,3,4,4,4,2,5,4,5,4,3.923076923,2,2,2,1, ,4,4,5, ,4,3,8,8,2,1,1, ,3,1,8,4,1, ,2,Tanzkurs, , , , ,7, , , , ,3,5,5,4,5,3,3,7,2,2,4,4,3,1,3,3,2,4,4,3,2,4,4,5,4,4,3,4,3,4,3,3,2,2,3,2,4,1,4,4,2,3,2,4,5,4,4,2,3,2,4,2,1,3,4,4,2,3,4,2,3,3,3,3,2,4,2.692307692,3,3,3,2,2,2,3,3,2,3,4,4,2,3,36,36.1,2,36.05,1,3,1,1,-1.327356853,-1.025751242,Kassel
1994,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,3.611111111, ,2.666666667,2, ,3.388888889,6,2.181818182,1,4,3,5,4,4,3,4,4,3,3,5,3,5,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,4,4,4,4,8:31:38,2.2,2,2,2,3,3,3,3,3,2,2,2,3,2,4,3,2,3,1,1,11,2.166666667,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,3,2,3,4,4,2,4,5,4,2,3.307692308,2,1,2,1, ,4,3,4,1,1, ,5,4,1, ,2,8,1, , ,1,2,1,1, , , , , , , , , , ,3,2,2,2,2,2,2,7,2,4,4,3,4,2,2,4,3,4,4,3,2,4,2,4,4,3,2,3,2,2,2,2,2,2,2,1,2,4,4,2,2,4,2,2,3,4,2,2,3,4,3,2,2,2,3,4,3,2,2,3,2,2,2,2,2,2,2.692307692,2,3,3,2,3,2,3,2,3,2,3,4,4,3,36,36.6,2,36.3,1, ,1,1,0.392492958,0.23442712,Kassel
1998,4,3,3,3,4,4,5,4,2,4,2,2,3,4,4,3,3.055555556,0,2.111111111,1.666666667,69,4.722222222,1,3.454545455,1,3,4,5,4,4,1,2,5,3,3,3,2,3,1,4,2,5,1,4,3,5,7,5,6,6,5,3,3,5,4,5,3,7,7,4,3,8:58:47,3.2,2,2,2,4,1,2,2,2,2,1,3,2,4,6,5,6,6,6,6,36,1,2.545454545,4,4,3,4,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,1,3,1,2,1,3,3,2,2,1,1.846153846,2,1,2,1, ,4,1,3,1,3,1,4,8,2,2,2,2,1, , ,2,2,3,2,Schulklasse,Volleyball,Familie, , ,20,15,3, , ,1,1,1,1,1,1,1,9,1,4,3,2,5,3,4,3,4,2,2,1,2,2,4,5,3,2,3,3,3,3,3,3,4,3,3,5,2,3,3,4,1,3,2,2,4,2,3,3,2,2,4,4,2,1,3,4,3,2,4,2,4,3,4,4,4,4,3.846153846,5,4,5,5,3,3,3,4,3,3,5,5,2,5,35.74,36.01,2,35.875,1,-1,1,1,-0.113345222,1.609167151,Kassel
1983,2,1,1,2,2,4,5,1,2,2,1,2,2,3,4,3,1.666666667,2,1.444444444,3.222222222,79,5, ,2.090909091,1,1,1,1,1,1,1,1,1,7,1,7,1,1,1,1,1,1,1,1,7,1,7,1,1,1,7,7,7,7,7,7,1,7,7,7,7,9:47:19,2.8,2,0,2,1,1,1,1,1,1,2,2,3,5,3,5,2,3,2,3,18,6.666666667,2.090909091,3,4,4,4,1,1,1,1,2,1,1,4,4,2,4,4,2,3,2,4,2,1,4,4,2,4,1,2,3,1,2,4,4,3,2.692307692,1,2,2,1, ,4,4,5, ,6,1,2,2,1, ,1, ,3,1,8,1,1, ,1, , , , , , , , , , ,5,7,7,7,7,7,7,6,1,4,4,2,5,4,4,3,5,5,1,5,3,3,3,4,4,3,3,3,2,3,3,3,3,4,3,2,5,2,4,3,3,3,1,4,4,3,3,3,3,3,3,3,4,1,3,4,4,3,4,3,5,3,3,4,1,1,3.692307692,2,3,5,3,4,4,4,4,4,4,5,5,3,3,35.3,35.5,2,35.4,1,0,1,1,-1.377940671,1.895571324,Kassel
1986,5,5,3,4,2,5,5,5,5,3,2,2,1,1,4,1,2,0,2.333333333,1,74,2.277777778, ,4,1,4,1,1,2,1,4,1,1,7,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,7,7,7,1,9:36:32,1.8,2,20,2,5,2,4,2,2,1,1,2,2,5,7,5,2,1,2,5,30,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,2,5,1,1,2,2,4,2,5,1,2.769230769,2,2,2,1, ,4,1,4,1,3,1,5,3,1, ,2,7,1, , ,1,1, ,2,Wohngemeinschaft,Lerngruppe,Sportgruppe,Unikollegen,Foodsharing,5,3,2,5,10,4,4,4,4,5,3,4,8,1,1,1,1,5,3,1,1,4,4,1,5,4,4,5,4,5,5,5,5,1,2,4,1,1,2,4,3,1,3,5,1,3,4,4,1,3,2,4,1,1,1,2,4,5,5,2,5,5,5,5,1,4,5,5,4,1,2,3.461538462,3,3,4,4,3,3,2,4,3,4,5,4,3,4,35.3,35.5,2,35.4,1,0,1,1,-1.074437763,-0.911189573,Kassel
1994,2,4,2,3,2,2,2,2,2,2,2,3,2,2,3,2,4.055555556,0,3.555555556,1.555555556,54,3.388888889, ,2.272727273,1,2,4,1,6,6,6,2,7,6,5,4,1,6,4,1,5,5,2,2,2,5,5,5,5,2,3,2,2,2,1,5,1,7,7,2,3,9:32:17,2.4,2,5,2,2,3,3,5,4,4,3,4,4,5,3,6,3,2,2,2,11,5.5,2.545454545,5,1,5,3,4,1,1,2,1,1,4,1,1,1,3,3,1,2,1,1,2,2,3,2,4,3,2,4,2,2,4,3,3,3,2.846153846,2,2,2,1, ,2,2,5, ,1, ,4,2,2,1,2,8,3,1,3,1,1, ,1, , , , , , , , , , ,5,6,5,7,5,5,5,7,1,1,4,2,4,2,2,2,4,4,4,1,1,3,4,4,3,4,2,4,2,2,4,4,2,2,2,2,2,4,4,3,3,3,2,2,3,3,4,2,3,3,4,3,2,4,3,4,2,4,4,3,4,3,3,3,4,4,3.384615385,4,5,4,3,2,3,4,3,3,2,4,3,3,4,35.1,35.9,2,35.5,1,1,1,1,0.797163502,0.23442712,Kassel
1994,1,2,2,2,5,3,3,4,1,1,4,2,3,2,5,3,2.055555556,0,4.777777778,3.222222222,78,4.166666667, ,2.545454545,1,1,1,1,4,4,2,1,1,2,1,2,1,6,1,6,1,1,1,5,4,1,2,1,2,3,2,7,5,7,7,7,1,7,6,2,6,9:21:45,3,2,0,2,4,4,5,5,5,5,5,5,5,1,2,4,7,1,3,1,13,4.166666667,2.818181818,4,3,3,1,3,2,4,3,1,3,4,5,5,1,5,4,1,2,1,5,2,1,3,3,1,2,1,1,1,1,2,1,1,1,1.461538462,1,2,2,1, ,1, ,1, ,1, ,2,8,2,3,2,5,1, , ,1,1, ,1, , , , , , , , , , ,4,5,5,4,4,3,4,5,2,4,1,1,5,2,1,1,4,4,2,3,2,5,3,4,5,5,5,4,4,4,4,4,2,2,2,3,1,3,5,1,5,1,1,1,1,4,5,3,3,3,1,2,2,3,5,1,2,3,1,1,1,1,1,4,5,3,3.230769231,3,4,3,3,3,4,3,3,3,3,4,5,3,3,35,36.1,2,35.55,1,8,1,1,-1.023853945,1.036358804,Kassel
1986,4,2,1,2,1,2,2,1,1,2,2,1,1,3,5,2,3.277777778,0,1.555555556,3,55,3.888888889, ,1.818181818,1,3,4,1,2,2,4,2,7,4,2,3,2,2,2,6,6,5,2,5,2,6,2,6,5,6,2,4,2,1,3,3,2,7,7,1,6,10:27:29,2.4,2,48,1,1,1,5,2,1,1,1,1,1,2,2,5,2,2,2,2,31,1.5,2.454545455,5,3,2,5,2,1,1,1,5,1,1,5,5,1,5,1,2,3,1,4,1,4,5,4,5,2,5,4,4,1,5,4,5,4,4,2,2,2,1, ,4,3,5, ,3,2,8,7,1, ,1, ,3,7,6,1,1, ,2,Mentoring-Gruppe, , , , ,4, , , , ,2,1,1,2,1,2,1,6,2,5,1,1,5,5,2,1,4,3,2,1,2,5,5,5,2,5,5,5,1,1,3,1,1,5,3,3,1,2,5,1,2,1,4,1,5,3,5,1,3,5,4,4,5,1,3,5,4,3,1,2,4,5,2,5,1,5,4,5,5,5,2,3,3,3,5,3,5,4,5,4,5,37.2,37.08,2,37.14,1,5,1,1,0.08899005,0.749954631,Kassel
1969,3,2,3,4,4,2,5,2,3,3,2,2,2,1,4,1,3.444444444,0,4.222222222,1.444444444,69,4.833333333, ,3,1,4,2,4,5,2,5,4,5,3,4,2,4,2,3,5,2,4,2,5,5,5,4,5,4,4,5,5,4,3,5,5,5,6,6,6,5,9:54:08,2,2, ,1,4,5,4,2,3,5,5,5,5,4,4,7,2,2,1,2,21,5.333333333,2.090909091,4,3,3,3,1,1,1,1,3,1,2,1,1,1,1,1,1,1,2,4,1,1,5,2,2,2,5,5,3,2,2,1,1,2,2.538461538,2,2,1,4,4,4,4,2,1,8,1,4,1,2,1,2,4,3,1,5,1,2,1,1, , , , , , , , , , ,7,5,5,5,5,5,5,11,1,2,4,4,4,2,2,2,3,5,2,1,1,3,5,5,4,2,2,3,2,2,4,3,3,3,2,2,2,3,3,2,4,4,2,2,4,2,4,3,2,3,4,1,2,2,4,4,4,3,2,2,2,3,3,4,1,2,3.538461538,3,4,4,4,3,4,3,4,3,4,5,4,2,3,36.27,36.66,2,36.465,1,-1,1,1,0.240741504,1.72372882,Kassel
 ,1,1,1,5,1,1,1,1,1,1,1,5,1,5,1,5, , , , , , , ,1.363636364, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9:51:03,3.4, , ,1, , , , , , , , , ,1,1,1,1,1,1,1,4,2, , , , , , , , , , , , , , , , , , , , , , ,5,5,5,5,1,5,1,5,5,1,5,5,1,3.769230769, , ,2,1, ,4,1,1, ,1, ,1,1,1, ,1, ,1, , ,1,1, ,1, , , , , , , , , , ,7,1,1,1,1,1,1,4,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.153846154,1,1,1,5,5,5,5,1,5,5,1,1,5,1,36.1, , ,36.1,1, ,1,1, , ,Kassel
 , , , , , , , , , , , , , , , , , , ,3.666666667,1.777777778, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10:41:13, , , , ,4,4,4,4,5,2,2,4,4,4,5,7,5,5,4,4,0, ,2.181818182,3,3,3,3,3,1,1,2,1,1,3,2,2,2,2,1,1,1,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.3, , ,36.3,1, ,1,1, , ,Kassel
1995,3,4,2,4,3,3,3,2,2,2,4,2,4,3,4,2,3.388888889,0,3.888888889,3.222222222,56,4.055555556, ,2.909090909,1,6,3,5,5,6,3,2,5,3,2,2,2,1,4,3,5,1,3,3,5,5,6,6,2,5,5,5,2,2,7,2,4,5,5,2,2,11:22:40,3,2,3,5,4,4,4,4,4,4,3,4,4,5,6,6,3,4,3,1,20,5.333333333,3.181818182,4,4,4,4,4,2,2,2,3,2,4,4,2,3,2,3,3,4,4,4,1,4,4,4,1,3,4,2,2,4,4,1,4,2,3,2,2,2,1, ,4,4,4,1,4,3,7,5,1, ,2,8,1, , ,1,1, ,2,??renci toplulu?u, , , , ,5, , , , ,5,6,6,6,5,4,4,7,3,4,3,3,4,2,2,4,4,4,4,2,3,4,3,4,4,4,2,4,3,2,4,4,2,2,2,2,3,3,4,2,4,4,2,2,3,3,3,1,2,4,4,4,4,2,4,3,4,4,4,2,4,4,3,3,1,5,2.615384615,2,3,3,2,3,2,3,4,2,2,4,4,2,2,36.6,37,2,36.8,1,4,3,2,-0.372447016,1.238642075,METU
1993,1,2,1,2,1,1,1,1,2,1,2,1,1,5,4,5,1.666666667,0,4.666666667,1.333333333,70,1.888888889, ,1.363636364,1,2,1,1,1,6,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,6,2,2,1,1,1,1,2,11:01:06,3.2,2,2,5,5,5,5,5,5,5,4,4,4,3,2,1,1,2,2,2,15,2,1.454545455,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,5,5,5,5,2,4,5,4,5,5,5,5,5,4.615384615,1,2,2,1, ,4,4,5, ,8,2,6,6,2,1,2,8,1, , ,1,1, ,1, , , , , , , , , , ,1,2,3,2,2,2,2,7,3,4,4,2,4,1,1,1,1,4,2,2,2,2,2,4,3,1,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,5,5,1,4,5,2,3,2,2,2,2,4,4,4,2,1,2,4,2,1,1,1.461538462,1,2,1,1,1,5,1,1,1,1,2,3,1,1,35.7,36.3,2,36,1,3,3,2,-2.039309285,-0.9140982,METU
1994,2,1,3,3,4,2,3,2,2,2,3,2,2,2,3,2,1.5, ,4,2.666666667,69,1.388888889, ,2.454545455,1,2,1,1,1,3,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,1,1,2,3,1,1,11:00:07,2.2,2, ,5,5,5,4,5,5,3,3,3,3,5,8,6,6,6,6,6,17,6.5,3.545454545,5,4,5,4,5,1,3,1,4,2,5,2,2,2,2,4,3,4,3,2,1,1,5,5,2,4,3,2,3,5,5,3,4,5,3.615384615,2,2,2,1, ,2,2,3,1,4,2,5,5,1, ,2,3,1, , ,1,1, ,2,Ankara G?n¨¹ll¨¹ Tak?m?, , , , ,5, , , , ,6,7,7,7,7,5,5,7,2,2,2,4,5,4,3,3,3,5,3,1,2,3,4,3,5,5,3,5,5,2,4,4,1,1,1,3,3,4,4,3,5,3,2,5,5,5,4,1,1,2,5,2,5,2,4,2,5,5,5,2,4,4,4,4,5,5,2.153846154,2,3,3,1,1,1,2,2,1,2,4,3,3,3,35.3,36.2,2,35.75,1,6,3,2,-2.200618537,-1.410884417,METU
1996,1,2,1,1,2,3,2,3,1,2,2,3,3,1,2,1,3.722222222,0,2,4.555555556,72,2.166666667, ,1.818181818,1,6,2,2,5,6,6,5,6,5,2,6,2,4,1,1,5,2,1,2,1,2,2,3,2,5,3,2,2,1,1,1,5,2,2,1,2,10:59:49,2,2,1,5,3,2,3,3,3,1,1,1,1,5,7,7,3,5,5,4,12,6.666666667,3.636363636,4,4,4,4,4,2,3,3,4,4,4,5,4,5,5,4,4,5,4,5,1,4,4,5,2,5,2,1,2,4,4,2,5,3,3.307692308,2,2,2,1, ,4,2,4,1,4,2,5,5,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,6,7,7,7,7,6,7,7,3,1,2,4,5,5,3,4,4,5,5,4,2,5,3,5,4,4,4,4,2,2,4,2,1,3,4,4,2,5,5,3,4,5,2,5,5,4,3,3,4,5,2,4,5,1,3,3,5,3,5,2,4,4,4,4,2,5,3.384615385,4,4,3,3,2,3,3,3,4,3,5,4,3,4,36.6,36.7,2,36.65,1,8,3,2,-0.049828512,-0.638105857,METU
1995,1,2,1,2,1,1,3,1,3,1,2,2,1,3,2,2,2.5,0,4.888888889,2.666666667,64,1.277777778, ,1.636363636,1,6,2,2,1,6,4,2,2,2,1,2,2,2,1,2,6,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,10:48:31,2,2,17,5,5,4,5,5,5,5,5,5,5,5,8,6,6,6,6,7,19,6.333333333,3,4,4,4,4,4,2,2,1,2,2,4,3,3,2,4,3,3,3,1,2,1,4,2,3,3,4,4,2,3,4,4,3,3,4,3.307692308,1,2,2,1, ,4,4,4,1,8,6,6,6,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,7,7,6,7,6,5,5,7,3,2,3,3,4,4,5,5,4,3,3,3,4,4,4,4,3,5,5,5,4,3,5,4,2,2,3,4,2,3,3,2,3,4,2,5,4,4,3,3,4,3,4,4,3,2,3,2,4,5,4,4,3,2,3,3,3,1,1.923076923,2,2,2,2,2,1,2,2,2,1,4,3,2,1,34.6,35.8,2,35.2,1,6,3,2,-1.232763026,-1.521281354,METU
1984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.222222222,0,4.555555556,2.111111111,53,1.277777778, ,1,1,5,5,5,5,7,7,5,5,7,1,7,5,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,10:36:57,1,2,0,5,5,4,5,5,5,5,5,5,2,5,7,6,1,6,6,1,23,4.833333333,2.636363636,4,4,4,4,4,1,1,1,1,1,4,2,2,2,1,4,1,1,2,4,2,5,4,1,1,1,3,1,1,1,4,1,1,1,1.923076923,2,2,3,1, ,4,4,5, ,3,2,6,6,1, ,2,5,3,1,8,1,1, ,1, , , , , , , , , , ,7,5,4,4,4,5,5,7,3,1,1,2,4,5,5,2,5,1,1,1,1,1,2,5,5,3,3,5,4,4,4,4,1,1,1,5,1,1,5,1,1,1,4,4,5,3,2,1,4,1,5,4,5,1,5,1,5,5,5,1,5,5,3,5,2,2,2.461538462,4,3,3,3,1,1,3,1,4,1,4,5,2,2,36.5,36.4,2,36.45,1,4,3,2,0.434099243,-1.521281354,METU
1993,1,1,1,2,1,1,2,1,1,2,2,1,1,5,1,1,2.722222222, ,2.444444444,1.777777778,58,1.555555556, ,1.363636364,1,3,2,1,5,6,6,2,1,4,1,4,1,1,2,1,7,1,1,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1,2,2,2,10:23:41,1.8,2, ,5,3,2,3,3,3,2,2,2,2,5,3,3,2,2,2,2,12,4,2.636363636,4,4,4,2,4,1,1,1,1,3,4,1,1,1,1,4,4,2,1,1,1,5,5,4,5,4,5,4,4,4,4,2,4,3,4.076923077,2,2,2,1, ,4,4,4,4,1, ,2,2,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,3,5,4,5,4,3,4,6,2,2,3,4,4,5,5,3,5,5,3,1,3,5,3,2,5,5,5,5,2,3,5,2,1,4,3,2,1,4,4,1,1,3,1,5,5,4,5,3,3,5,5,4,4,1,3,1,5,5,5,1,4,3,3,2,4,5,1.846153846,2,3,3,1,2,1,2,2,2,1,3,3,1,1,36.4,36.9,2,36.65,1,7,3,2,-1.017684023,-1.245289011,METU
1994,4,2,1,2,1,2,1,2,1,2,1,1,1,4,5,5,3.5,10,3.111111111,3.444444444,56,3.777777778, ,1.727272727,1,5,2,2,6,6,1,6,5,3,2,3,5,2,2,2,4,5,2,5,5,5,4,3,3,2,3,3,6,3,5,2,3,6,6,1,3,9:41:30,3.2,2,0,5,5,2,4,5,4,2,2,2,2,3,3,2,1,1,2,1,22,5.333333333,2.818181818,2,3,2,4,3,4,4,4,1,1,3,4,4,2,4,5,4,2,2,4,2,4,4,4,5,5,2,4,4,5,5,3,5,5,4.230769231,1,2,2,1, ,4,4,5, ,3,1,6,6,1, ,2,8,3,1,8,1,1, ,1, , , , , , , , , , ,6,5,6,6,5,4,4,7,3,4,2,4,3,2,1,3,3,4,4,2,3,3,4,3,4,1,2,2,2,2,2,3,3,1,1,1,4,5,3,4,3,5,3,4,4,4,4,1,4,4,4,5,2,4,3,4,3,4,3,4,4,1,2,3,2,1,2.076923077,1,2,2,2,2,2,2,2,2,2,2,5,2,4,35.5,36.3,2,35.9,1,4,3,2,-0.264907515,0.962649732,METU
1996,2,2,2,2,2,2,2,2,3,2,2,2,1,4,4,1,3.333333333, ,5,2.111111111,64,2.777777778, ,2.090909091,1,6,3,2,2,6,2,3,2,5,2,5,2,4,6,2,5,1,2,2,5,2,2,3,2,2,2,2,5,2,6,3,2,3,2,2,3,9:34:47,2.4,2, ,5,5,5,5,5,5,5,5,5,5,4,3,2,1,2,3,1,26,4.833333333,1.727272727,2,2,2,1,2,1,1,1,3,2,2,2,2,4,2,2,1,2,1,3,2,4,3,5,2,4,5,3,4,5,4,3,4,5,3.923076923,1,2,2,1, ,4,4,5, ,8,8,8,8,2,1,2,8,1, , ,1,1, ,2,Discord, , , , ,3, , , , ,3,6,6,6,4,4,5,7,3,4,3,4,4,2,4,3,3,3,2,2,4,4,4,2,3,4,4,5,5,3,3,4,1,1,1,4,4,4,1,4,4,5,2,3,5,2,2,2,4,3,4,4,3,2,5,2,2,2,4,4,3,2,4,2,1,2,1.769230769,2,2,2,2,2,2,2,2,2,1,1,3,2,1,36.6,36.5,2,36.55,1,2,3,2,-0.426216767,-0.030922702,METU
1996,4,4,3,4,4,2,4,4,4,4,2,2,4,3,4,3,3.722222222,0,3,3.555555556,64,4.277777778, ,3.545454545,1,4,4,6,5,5,4,2,6,3,4,4,2,2,2,3,5,4,2,6,6,6,2,6,3,5,3,2,5,5,5,3,3,5,6,2,4,11:32:15,3.2,2,0,4,4,4,3,2,4,3,2,3,2,3,3,3,3,2,3,1,20,4.5,3.181818182,4,4,3,4,4,2,2,3,3,4,2,3,4,4,4,3,4,4,2,4,1,4,1,3,2,4,3,2,1,2,3,3,4,3,2.692307692,2,2,2,1, ,4,2,4,1,4,2,6,6,1, ,2,4,1, , ,1,1, ,2,BEST, , , , ,20, , , , ,4,5,6,4,4,4,5,7,2,2,2,3,4,3,4,3,3,4,4,2,2,4,3,4,3,3,4,3,3,2,3,3,2,2,4,2,4,4,4,3,4,5,3,2,2,2,3,4,3,4,4,4,3,2,4,2,4,3,4,4,2,3,4,3,2,4,2.692307692,3,3,3,2,2,2,2,3,3,2,4,4,4,2,35.9,36.2,2,36.05,1,2,3,2,-0.049828512,1.459435949,METU
1995,3,5,2,5,3,2,5,5,5,5,2,1,2,3,2,2,2,0,3.222222222,3.111111111,58,3.611111111,15,3.818181818,1,6,1,1,3,4,3,1,2,2,1,1,1,2,1,1,4,1,1,3,3,5,5,4,3,4,4,3,2,3,5,2,4,5,6,2,2,11:24:41,2,2,10,4,4,4,3,4,4,3,3,2,2,5,4,2,2,3,2,2,18,6.333333333,2.727272727,4,3,3,4,4,1,2,1,2,2,4,3,3,3,4,3,4,3,1,4,1,2,3,4,2,4,2,3,2,2,4,2,4,3,2.846153846,1,1,2,1, ,4,4,4,1,4,4,6,4,1, ,2,8,2,1,2,1,1, ,1, , , , , , , , , , ,5,7,7,7,7,5,5,8,2,2,2,4,4,4,3,3,4,3,4,1,3,3,5,5,3,4,4,4,4,3,4,3,2,3,1,3,2,4,4,2,4,5,4,5,4,3,5,2,3,4,2,3,4,1,4,3,4,4,4,3,4,3,3,3,2,5,3.076923077,3,3,4,3,3,2,3,3,3,3,3,4,4,3,36.4,36.4,2,36.4,1,7,3,2,-1.716690781,0.797054326,METU
1993,2,4,1,4,4,3,4,4,4,3,4,2,3,4,4,2,2.555555556,0,4,2.111111111,71,4.666666667,7,3.363636364,1,3,2,5,4,4,2,2,3,2,2,2,2,4,1,2,3,1,2,3,6,6,7,5,5,6,6,5,3,3,5,2,5,6,6,2,3,11:17:30,3,2,6,4,4,5,4,4,4,4,3,4,4,3,5,3,3,2,4,4,14,4.833333333,3.181818182,4,4,4,4,4,2,2,2,2,3,4,2,2,1,2,3,3,2,2,2,2,3,2,5,2,4,2,2,3,4,3,4,4,4,3.230769231,2,1,2,1, ,2,2,5, ,3,3,2,2,1, ,2,4,1, , ,1,1, ,2,FUTSAL TAKIMI, , , , ,5, , , , ,4,6,6,5,4,4,4,6,1,2,4,2,5,4,2,3,5,4,3,2,2,4,5,5,4,5,5,4,4,4,4,4,1,1,3,4,2,4,5,2,4,4,3,4,4,2,4,4,3,4,4,2,4,2,3,2,4,2,4,3,4,4,3,4,2,4,2.846153846,3,3,2,4,3,3,2,2,4,2,4,3,2,3,36.2,36.2,2,36.2,1,8,3,2,-1.178993275,1.845825229,METU
