Block;Subj;Trial;Response
b4;s23;31;3
b4;s23;32;2
b4;s23;33;3
b4;s23;34;3
b4;s23;35;3
b4;s23;36;3
b4;s23;37;3
b4;s23;38;3
b4;s23;39;3
b4;s23;40;3
b4;s23;41;3
b4;s23;42;3
b4;s23;43;3
b4;s23;44;3
b4;s23;45;3
b4;s23;46;3
b4;s23;47;3
b4;s23;48;3
b4;s23;49;3
b4;s23;50;3
b4;s23;51;3
b4;s23;52;3
b4;s23;53;3
b4;s23;54;3
b4;s23;55;3
b4;s23;56;3
b4;s23;57;3
b4;s23;58;3
b4;s23;59;3
b4;s23;60;3
b4;s23;61;3
b4;s23;62;3
b4;s23;63;3
b4;s23;64;3
b4;s23;65;3
b4;s23;66;3
b4;s23;67;3
b4;s23;68;3
b4;s23;69;3
b4;s23;70;3
b4;s23;71;3
b4;s23;72;2
b4;s23;73;3
b4;s23;74;3
b4;s23;75;2
b4;s23;76;3
b4;s23;77;3
b4;s23;78;3
b4;s23;79;3
b4;s23;80;3
"b1";"s25";"1";54
"b1";"s25";"2";87
"b1";"s25";"3";75
"b1";"s25";"4";65
"b1";"s25";"5";79
"b1";"s25";"6";76
"b1";"s25";"7";48
"b1";"s25";"8";67
"b1";"s25";"9";44
"b1";"s25";"10";50
"b1";"s25";"11";75
"b1";"s25";"12";72
"b1";"s25";"13";75
"b1";"s25";"14";66
"b1";"s25";"15";94
"b1";"s25";"16";55
"b1";"s25";"17";59
"b1";"s25";"18";42
"b1";"s25";"19";45
"b1";"s25";"20";40
"b1";"s25";"21";40
"b1";"s25";"22";72
"b1";"s25";"23";60
"b1";"s25";"24";54
"b1";"s25";"25";65
"b1";"s25";"26";70
"b1";"s25";"27";90
"b1";"s25";"28";70
"b1";"s25";"29";72
"b1";"s25";"30";68
"b1";"s25";"31";42
"b1";"s25";"32";81
"b1";"s25";"33";27
"b1";"s25";"34";37
"b1";"s25";"35";40
"b1";"s25";"36";72
"b1";"s25";"37";87
"b1";"s25";"38";45
"b1";"s25";"39";41
"b1";"s25";"40";33
"b1";"s25";"41";58
"b1";"s25";"42";33
"b1";"s25";"43";50
"b1";"s25";"44";62
"b1";"s25";"45";71
"b1";"s25";"46";73
"b1";"s25";"47";50
"b1";"s25";"48";89
"b1";"s25";"49";61
"b1";"s25";"50";46
"b1";"s25";"51";79
"b1";"s25";"52";59
"b1";"s25";"53";46
"b1";"s25";"54";82
"b1";"s25";"55";50
"b1";"s25";"56";58
"b1";"s25";"57";41
"b1";"s25";"58";61
"b1";"s25";"59";66
"b1";"s25";"60";57
"b1";"s25";"61";65
"b1";"s25";"62";83
"b1";"s25";"63";93
"b1";"s25";"64";54
"b1";"s25";"65";69
"b1";"s25";"66";78
"b1";"s25";"67";96
"b1";"s25";"68";85
"b1";"s25";"69";30
"b1";"s25";"70";20
"b1";"s25";"71";32
"b1";"s25";"72";53
"b1";"s25";"73";86
"b1";"s25";"74";6
"b1";"s25";"75";87
"b1";"s25";"76";82
"b1";"s25";"77";70
"b1";"s25";"78";40
"b1";"s25";"79";96
"b1";"s25";"80";51
"b2";"s25";"1";35
"b2";"s25";"2";91
"b2";"s25";"3";84
"b2";"s25";"4";77
"b2";"s25";"5";88
"b2";"s25";"6";90
"b2";"s25";"7";59
"b2";"s25";"8";89
"b2";"s25";"9";43
"b2";"s25";"10";40
"b2";"s25";"11";69
"b2";"s25";"12";79
"b2";"s25";"13";93
"b2";"s25";"14";67
"b2";"s25";"15";69
"b2";"s25";"16";52
"b2";"s25";"17";90
"b2";"s25";"18";62
"b2";"s25";"19";77
"b2";"s25";"20";76
"b2";"s25";"21";36
"b2";"s25";"22";84
"b2";"s25";"23";38
"b2";"s25";"24";78
"b2";"s25";"25";64
"b2";"s25";"26";51
"b2";"s25";"27";90
"b2";"s25";"28";85
"b2";"s25";"29";86
"b2";"s25";"30";76
"b2";"s25";"31";41
"b2";"s25";"32";68
"b2";"s25";"33";36
"b2";"s25";"34";41
"b2";"s25";"35";34
"b2";"s25";"36";81
"b2";"s25";"37";89
"b2";"s25";"38";77
"b2";"s25";"39";54
"b2";"s25";"40";74
"b2";"s25";"41";64
"b2";"s25";"42";41
"b2";"s25";"43";61
"b2";"s25";"44";65
"b2";"s25";"45";94
"b2";"s25";"46";95
"b2";"s25";"47";68
"b2";"s25";"48";93
"b2";"s25";"49";26
"b2";"s25";"50";77
"b2";"s25";"51";75
"b2";"s25";"52";57
"b2";"s25";"53";32
"b2";"s25";"54";76
"b2";"s25";"55";43
"b2";"s25";"56";50
"b2";"s25";"57";66
"b2";"s25";"58";63
"b2";"s25";"59";73
"b2";"s25";"60";76
"b2";"s25";"61";54
"b2";"s25";"62";56
"b2";"s25";"63";94
"b2";"s25";"64";84
"b2";"s25";"65";65
"b2";"s25";"66";84
"b2";"s25";"67";56
"b2";"s25";"68";68
"b2";"s25";"69";45
"b2";"s25";"70";50
"b2";"s25";"71";45
"b2";"s25";"72";48
"b2";"s25";"73";84
"b2";"s25";"74";27
"b2";"s25";"75";87
"b2";"s25";"76";91
"b2";"s25";"77";91
"b2";"s25";"78";80
"b2";"s25";"79";89
"b2";"s25";"80";59
"b3";"s25";"1";24
"b3";"s25";"2";93
"b3";"s25";"3";90
"b3";"s25";"4";57
"b3";"s25";"5";66
"b3";"s25";"6";80
"b3";"s25";"7";51
"b3";"s25";"8";97
"b3";"s25";"9";38
"b3";"s25";"10";33
"b3";"s25";"11";30
"b3";"s25";"12";87
"b3";"s25";"13";94
"b3";"s25";"14";48
"b3";"s25";"15";96
"b3";"s25";"16";78
"b3";"s25";"17";58
"b3";"s25";"18";37
"b3";"s25";"19";38
"b3";"s25";"20";54
"b3";"s25";"21";84
"b3";"s25";"22";57
"b3";"s25";"23";89
"b3";"s25";"24";78
"b3";"s25";"25";92
"b3";"s25";"26";91
"b3";"s25";"27";94
"b3";"s25";"28";72
"b3";"s25";"29";92
"b3";"s25";"30";90
"b3";"s25";"31";74
"b3";"s25";"32";94
"b3";"s25";"33";7
"b3";"s25";"34";30
"b3";"s25";"35";73
"b3";"s25";"36";96
"b3";"s25";"37";71
"b3";"s25";"38";90
"b3";"s25";"39";49
"b3";"s25";"40";39
"b3";"s25";"41";92
"b3";"s25";"42";52
"b3";"s25";"43";53
"b3";"s25";"44";78
"b3";"s25";"45";91
"b3";"s25";"46";70
"b3";"s25";"47";95
"b3";"s25";"48";98
"b3";"s25";"49";5
"b3";"s25";"50";96
"b3";"s25";"51";91
"b3";"s25";"52";64
"b3";"s25";"53";36
"b3";"s25";"54";97
"b3";"s25";"55";31
"b3";"s25";"56";70
"b3";"s25";"57";37
"b3";"s25";"58";30
"b3";"s25";"59";84
"b3";"s25";"60";63
"b3";"s25";"61";57
"b3";"s25";"62";92
"b3";"s25";"63";97
"b3";"s25";"64";10
"b3";"s25";"65";32
"b3";"s25";"66";93
"b3";"s25";"67";21
"b3";"s25";"68";53
"b3";"s25";"69";35
"b3";"s25";"70";30
"b3";"s25";"71";83
"b3";"s25";"72";60
"b3";"s25";"73";95
"b3";"s25";"74";3
"b3";"s25";"75";57
"b3";"s25";"76";77
"b3";"s25";"77";83
"b3";"s25";"78";80
"b3";"s25";"79";95
"b3";"s25";"80";69
"b4";"s25";"1";3
"b4";"s25";"2";2
"b4";"s25";"3";2
"b4";"s25";"4";2
"b4";"s25";"5";2
"b4";"s25";"6";2
"b4";"s25";"7";3
"b4";"s25";"8";3
"b4";"s25";"9";3
"b4";"s25";"10";3
"b4";"s25";"11";3
"b4";"s25";"12";3
"b4";"s25";"13";3
"b4";"s25";"14";2
"b4";"s25";"15";3
"b4";"s25";"16";3
"b4";"s25";"17";3
"b4";"s25";"18";3
"b4";"s25";"19";3
"b4";"s25";"20";3
"b4";"s25";"21";3
"b4";"s25";"22";3
"b4";"s25";"23";3
"b4";"s25";"24";3
"b4";"s25";"25";3
"b4";"s25";"26";3
"b4";"s25";"27";3
"b4";"s25";"28";3
"b4";"s25";"29";2
"b4";"s25";"30";3
"b4";"s25";"31";3
"b4";"s25";"32";3
"b4";"s25";"33";3
"b4";"s25";"34";3
"b4";"s25";"35";3
"b4";"s25";"36";3
"b4";"s25";"37";3
"b4";"s25";"38";2
"b4";"s25";"39";3
"b4";"s25";"40";3
"b4";"s25";"41";3
"b4";"s25";"42";3
"b4";"s25";"43";3
"b4";"s25";"44";2
"b4";"s25";"45";3
"b4";"s25";"46";3
"b4";"s25";"47";3
"b4";"s25";"48";3
"b4";"s25";"49";3
"b4";"s25";"50";2
"b4";"s25";"51";2
"b4";"s25";"52";3
"b4";"s25";"53";3
"b4";"s25";"54";3
"b4";"s25";"55";3
"b4";"s25";"56";3
"b4";"s25";"57";3
"b4";"s25";"58";3
"b4";"s25";"59";2
"b4";"s25";"60";3
"b4";"s25";"61";3
"b4";"s25";"62";3
"b4";"s25";"63";2
"b4";"s25";"64";3
"b4";"s25";"65";3
"b4";"s25";"66";3
"b4";"s25";"67";3
"b4";"s25";"68";2
"b4";"s25";"69";3
"b4";"s25";"70";3
"b4";"s25";"71";3
"b4";"s25";"72";3
"b4";"s25";"73";3
"b4";"s25";"74";3
"b4";"s25";"75";3
"b4";"s25";"76";2
"b4";"s25";"77";2
"b4";"s25";"78";3
"b4";"s25";"79";2
"b4";"s25";"80";3
"b1";"s26";"1";61
"b1";"s26";"2";23
"b1";"s26";"3";57
"b1";"s26";"4";49
"b1";"s26";"5";63
"b1";"s26";"6";59
"b1";"s26";"7";41
"b1";"s26";"8";62
"b1";"s26";"9";32
"b1";"s26";"10";30
"b1";"s26";"11";18
"b1";"s26";"12";34
"b1";"s26";"13";68
"b1";"s26";"14";61
"b1";"s26";"15";67
"b1";"s26";"16";70
"b1";"s26";"17";6
"b1";"s26";"18";46
"b1";"s26";"19";18
"b1";"s26";"20";49
"b1";"s26";"21";21
"b1";"s26";"22";56
"b1";"s26";"23";51
"b1";"s26";"24";16
"b1";"s26";"25";65
"b1";"s26";"26";27
"b1";"s26";"27";48
"b1";"s26";"28";8
"b1";"s26";"29";5
"b1";"s26";"30";30
"b1";"s26";"31";51
"b1";"s26";"32";7
"b1";"s26";"33";32
"b1";"s26";"34";7
"b1";"s26";"35";25
"b1";"s26";"36";46
"b1";"s26";"37";65
"b1";"s26";"38";72
"b1";"s26";"39";21
"b1";"s26";"40";6
"b1";"s26";"41";7
"b1";"s26";"42";64
"b1";"s26";"43";70
"b1";"s26";"44";34
"b1";"s26";"45";75
"b1";"s26";"46";42
"b1";"s26";"47";72
"b1";"s26";"48";19
"b1";"s26";"49";70
"b1";"s26";"50";72
"b1";"s26";"51";39
"b1";"s26";"52";37
"b1";"s26";"53";37
"b1";"s26";"54";69
"b1";"s26";"55";57
"b1";"s26";"56";47
"b1";"s26";"57";13
"b1";"s26";"58";15
"b1";"s26";"59";0
"b1";"s26";"60";21
"b1";"s26";"61";23
"b1";"s26";"62";76
"b1";"s26";"63";40
"b1";"s26";"64";64
"b1";"s26";"65";27
"b1";"s26";"66";63
"b1";"s26";"67";39
"b1";"s26";"68";46
"b1";"s26";"69";3
"b1";"s26";"70";38
"b1";"s26";"71";78
"b1";"s26";"72";46
"b1";"s26";"73";35
"b1";"s26";"74";30
"b1";"s26";"75";3
"b1";"s26";"76";21
"b1";"s26";"77";60
"b1";"s26";"78";0
"b1";"s26";"79";63
"b1";"s26";"80";29
"b2";"s26";"1";68
"b2";"s26";"2";41
"b2";"s26";"3";31
"b2";"s26";"4";35
"b2";"s26";"5";58
"b2";"s26";"6";51
"b2";"s26";"7";6
"b2";"s26";"8";38
"b2";"s26";"9";41
"b2";"s26";"10";12
"b2";"s26";"11";3
"b2";"s26";"12";40
"b2";"s26";"13";71
"b2";"s26";"14";61
"b2";"s26";"15";70
"b2";"s26";"16";70
"b2";"s26";"17";5
"b2";"s26";"18";46
"b2";"s26";"19";8
"b2";"s26";"20";35
"b2";"s26";"21";62
"b2";"s26";"22";60
"b2";"s26";"23";55
"b2";"s26";"24";21
"b2";"s26";"25";70
"b2";"s26";"26";14
"b2";"s26";"27";51
"b2";"s26";"28";7
"b2";"s26";"29";4
"b2";"s26";"30";51
"b2";"s26";"31";59
"b2";"s26";"32";8
"b2";"s26";"33";53
"b2";"s26";"34";16
"b2";"s26";"35";15
"b2";"s26";"36";71
"b2";"s26";"37";80
"b2";"s26";"38";72
"b2";"s26";"39";37
"b2";"s26";"40";8
"b2";"s26";"41";69
"b2";"s26";"42";63
"b2";"s26";"43";65
"b2";"s26";"44";16
"b2";"s26";"45";83
"b2";"s26";"46";34
"b2";"s26";"47";62
"b2";"s26";"48";48
"b2";"s26";"49";69
"b2";"s26";"50";44
"b2";"s26";"51";10
"b2";"s26";"52";11
"b2";"s26";"53";3
"b2";"s26";"54";74
"b2";"s26";"55";54
"b2";"s26";"56";53
"b2";"s26";"57";13
"b2";"s26";"58";14
"b2";"s26";"59";0
"b2";"s26";"60";18
"b2";"s26";"61";18
"b2";"s26";"62";60
"b2";"s26";"63";52
"b2";"s26";"64";56
"b2";"s26";"65";48
"b2";"s26";"66";60
"b2";"s26";"67";50
"b2";"s26";"68";59
"b2";"s26";"69";3
"b2";"s26";"70";35
"b2";"s26";"71";66
"b2";"s26";"72";28
"b2";"s26";"73";28
"b2";"s26";"74";17
"b2";"s26";"75";0
"b2";"s26";"76";18
"b2";"s26";"77";37
"b2";"s26";"78";0
"b2";"s26";"79";40
"b2";"s26";"80";28
"b3";"s26";"1";61
"b3";"s26";"2";51
"b3";"s26";"3";61
"b3";"s26";"4";81
"b3";"s26";"5";21
"b3";"s26";"6";35
"b3";"s26";"7";22
"b3";"s26";"8";73
"b3";"s26";"9";75
"b3";"s26";"10";38
"b3";"s26";"11";63
"b3";"s26";"12";65
"b3";"s26";"13";65
"b3";"s26";"14";72
"b3";"s26";"15";61
"b3";"s26";"16";90
"b3";"s26";"17";7
"b3";"s26";"18";67
"b3";"s26";"19";4
"b3";"s26";"20";19
"b3";"s26";"21";68
"b3";"s26";"22";66
"b3";"s26";"23";65
"b3";"s26";"24";12
"b3";"s26";"25";89
"b3";"s26";"26";9
"b3";"s26";"27";35
"b3";"s26";"28";75
"b3";"s26";"29";19
"b3";"s26";"30";74
"b3";"s26";"31";61
"b3";"s26";"32";0
"b3";"s26";"33";24
"b3";"s26";"34";66
"b3";"s26";"35";10
"b3";"s26";"36";59
"b3";"s26";"37";100
"b3";"s26";"38";74
"b3";"s26";"39";18
"b3";"s26";"40";0
"b3";"s26";"41";72
"b3";"s26";"42";69
"b3";"s26";"43";66
"b3";"s26";"44";13
"b3";"s26";"45";88
"b3";"s26";"46";49
"b3";"s26";"47";84
"b3";"s26";"48";15
"b3";"s26";"49";68
"b3";"s26";"50";26
"b3";"s26";"51";12
"b3";"s26";"52";49
"b3";"s26";"53";13
"b3";"s26";"54";75
"b3";"s26";"55";81
"b3";"s26";"56";10
"b3";"s26";"57";0
"b3";"s26";"58";15
"b3";"s26";"59";63
"b3";"s26";"60";20
"b3";"s26";"61";40
"b3";"s26";"62";71
"b3";"s26";"63";73
"b3";"s26";"64";80
"b3";"s26";"65";51
"b3";"s26";"66";9
"b3";"s26";"67";15
"b3";"s26";"68";55
"b3";"s26";"69";0
"b3";"s26";"70";8
"b3";"s26";"71";71
"b3";"s26";"72";3
"b3";"s26";"73";58
"b3";"s26";"74";69
"b3";"s26";"75";8
"b3";"s26";"76";4
"b3";"s26";"77";13
"b3";"s26";"78";0
"b3";"s26";"79";12
"b3";"s26";"80";80
"b4";"s26";"1";3
"b4";"s26";"2";3
"b4";"s26";"3";3
"b4";"s26";"4";3
"b4";"s26";"5";2
"b4";"s26";"6";3
"b4";"s26";"7";3
"b4";"s26";"8";3
"b4";"s26";"9";3
"b4";"s26";"10";3
"b4";"s26";"11";3
"b4";"s26";"12";3
"b4";"s26";"13";3
"b4";"s26";"14";3
"b4";"s26";"15";3
"b4";"s26";"16";3
"b4";"s26";"17";3
"b4";"s26";"18";3
"b4";"s26";"19";3
"b4";"s26";"20";3
"b4";"s26";"21";3
"b4";"s26";"22";3
"b4";"s26";"23";3
"b4";"s26";"24";3
"b4";"s26";"25";3
"b4";"s26";"26";3
"b4";"s26";"27";3
"b4";"s26";"28";3
"b4";"s26";"29";3
"b4";"s26";"30";3
"b4";"s26";"31";3
"b4";"s26";"32";3
"b4";"s26";"33";3
"b4";"s26";"34";3
"b4";"s26";"35";3
"b4";"s26";"36";2
"b4";"s26";"37";3
"b4";"s26";"38";3
"b4";"s26";"39";3
"b4";"s26";"40";3
"b4";"s26";"41";3
"b4";"s26";"42";3
"b4";"s26";"43";3
"b4";"s26";"44";3
"b4";"s26";"45";3
"b4";"s26";"46";3
"b4";"s26";"47";3
"b4";"s26";"48";3
"b4";"s26";"49";3
"b4";"s26";"50";3
"b4";"s26";"51";2
"b4";"s26";"52";3
"b4";"s26";"53";3
"b4";"s26";"54";3
"b4";"s26";"55";2
"b4";"s26";"56";3
"b4";"s26";"57";3
"b4";"s26";"58";3
"b4";"s26";"59";3
"b4";"s26";"60";3
"b4";"s26";"61";3
"b4";"s26";"62";3
"b4";"s26";"63";2
"b4";"s26";"64";3
"b4";"s26";"65";3
"b4";"s26";"66";2
"b4";"s26";"67";3
"b4";"s26";"68";3
"b4";"s26";"69";3
"b4";"s26";"70";3
"b4";"s26";"71";3
"b4";"s26";"72";3
"b4";"s26";"73";3
"b4";"s26";"74";3
"b4";"s26";"75";3
"b4";"s26";"76";3
"b4";"s26";"77";3
"b4";"s26";"78";3
"b4";"s26";"79";3
"b4";"s26";"80";3
"b1";"s27";"1";64
"b1";"s27";"2";19
"b1";"s27";"3";20
"b1";"s27";"4";7
"b1";"s27";"5";35
"b1";"s27";"6";23
"b1";"s27";"7";64
"b1";"s27";"8";42
"b1";"s27";"9";47
"b1";"s27";"10";39
"b1";"s27";"11";16
"b1";"s27";"12";36
"b1";"s27";"13";17
"b1";"s27";"14";59
"b1";"s27";"15";72
"b1";"s27";"16";30
"b1";"s27";"17";58
"b1";"s27";"18";34
"b1";"s27";"19";45
"b1";"s27";"20";6
"b1";"s27";"21";30
"b1";"s27";"22";17
"b1";"s27";"23";45
"b1";"s27";"24";43
"b1";"s27";"25";58
"b1";"s27";"26";41
"b1";"s27";"27";68
"b1";"s27";"28";17
"b1";"s27";"29";2
"b1";"s27";"30";57
"b1";"s27";"31";59
"b1";"s27";"32";62
"b1";"s27";"33";28
"b1";"s27";"34";2
"b1";"s27";"35";52
"b1";"s27";"36";70
"b1";"s27";"37";6
"b1";"s27";"38";47
"b1";"s27";"39";29
"b1";"s27";"40";21
"b1";"s27";"41";58
"b1";"s27";"42";17
"b1";"s27";"43";55
"b1";"s27";"44";76
"b1";"s27";"45";46
"b1";"s27";"46";54
"b1";"s27";"47";19
"b1";"s27";"48";72
"b1";"s27";"49";1
"b1";"s27";"50";6
"b1";"s27";"51";32
"b1";"s27";"52";53
"b1";"s27";"53";73
"b1";"s27";"54";14
"b1";"s27";"55";26
"b1";"s27";"56";81
"b1";"s27";"57";65
"b1";"s27";"58";76
"b1";"s27";"59";31
"b1";"s27";"60";68
"b1";"s27";"61";18
"b1";"s27";"62";26
"b1";"s27";"63";61
"b1";"s27";"64";80
"b1";"s27";"65";10
"b1";"s27";"66";58
"b1";"s27";"67";74
"b1";"s27";"68";9
"b1";"s27";"69";16
"b1";"s27";"70";62
"b1";"s27";"71";14
"b1";"s27";"72";48
"b1";"s27";"73";20
"b1";"s27";"74";38
"b1";"s27";"75";7
"b1";"s27";"76";44
"b1";"s27";"77";13
"b1";"s27";"78";9
"b1";"s27";"79";15
"b1";"s27";"80";39
"b2";"s27";"1";15
"b2";"s27";"2";14
"b2";"s27";"3";17
"b2";"s27";"4";8
"b2";"s27";"5";36
"b2";"s27";"6";7
"b2";"s27";"7";73
"b2";"s27";"8";49
"b2";"s27";"9";51
"b2";"s27";"10";37
"b2";"s27";"11";14
"b2";"s27";"12";34
"b2";"s27";"13";11
"b2";"s27";"14";26
"b2";"s27";"15";74
"b2";"s27";"16";36
"b2";"s27";"17";45
"b2";"s27";"18";33
"b2";"s27";"19";49
"b2";"s27";"20";14
"b2";"s27";"21";36
"b2";"s27";"22";7
"b2";"s27";"23";30
"b2";"s27";"24";11
"b2";"s27";"25";33
"b2";"s27";"26";20
"b2";"s27";"27";71
"b2";"s27";"28";2
"b2";"s27";"29";6
"b2";"s27";"30";56
"b2";"s27";"31";48
"b2";"s27";"32";50
"b2";"s27";"33";14
"b2";"s27";"34";1
"b2";"s27";"35";43
"b2";"s27";"36";59
"b2";"s27";"37";3
"b2";"s27";"38";49
"b2";"s27";"39";23
"b2";"s27";"40";21
"b2";"s27";"41";60
"b2";"s27";"42";13
"b2";"s27";"43";63
"b2";"s27";"44";86
"b2";"s27";"45";18
"b2";"s27";"46";40
"b2";"s27";"47";11
"b2";"s27";"48";70
"b2";"s27";"49";0
"b2";"s27";"50";10
"b2";"s27";"51";18
"b2";"s27";"52";39
"b2";"s27";"53";63
"b2";"s27";"54";4
"b2";"s27";"55";22
"b2";"s27";"56";68
"b2";"s27";"57";62
"b2";"s27";"58";65
"b2";"s27";"59";44
"b2";"s27";"60";63
"b2";"s27";"61";10
"b2";"s27";"62";14
"b2";"s27";"63";53
"b2";"s27";"64";61
"b2";"s27";"65";13
"b2";"s27";"66";48
"b2";"s27";"67";52
"b2";"s27";"68";17
"b2";"s27";"69";7
"b2";"s27";"70";27
"b2";"s27";"71";3
"b2";"s27";"72";45
"b2";"s27";"73";28
"b2";"s27";"74";37
"b2";"s27";"75";8
"b2";"s27";"76";29
"b2";"s27";"77";3
"b2";"s27";"78";20
"b2";"s27";"79";7
"b2";"s27";"80";31
"b3";"s27";"1";14
"b3";"s27";"2";1
"b3";"s27";"3";17
"b3";"s27";"4";2
"b3";"s27";"5";36
"b3";"s27";"6";11
"b3";"s27";"7";33
"b3";"s27";"8";19
"b3";"s27";"9";12
"b3";"s27";"10";34
"b3";"s27";"11";10
"b3";"s27";"12";14
"b3";"s27";"13";12
"b3";"s27";"14";14
"b3";"s27";"15";34
"b3";"s27";"16";58
"b3";"s27";"17";39
"b3";"s27";"18";58
"b3";"s27";"19";19
"b3";"s27";"20";3
"b3";"s27";"21";13
"b3";"s27";"22";79
"b3";"s27";"23";50
"b3";"s27";"24";14
"b3";"s27";"25";99
"b3";"s27";"26";63
"b3";"s27";"27";17
"b3";"s27";"28";42
"b3";"s27";"29";4
"b3";"s27";"30";41
"b3";"s27";"31";10
"b3";"s27";"32";32
"b3";"s27";"33";3
"b3";"s27";"34";2
"b3";"s27";"35";7
"b3";"s27";"36";7
"b3";"s27";"37";80
"b3";"s27";"38";75
"b3";"s27";"39";14
"b3";"s27";"40";57
"b3";"s27";"41";76
"b3";"s27";"42";82
"b3";"s27";"43";46
"b3";"s27";"44";35
"b3";"s27";"45";10
"b3";"s27";"46";43
"b3";"s27";"47";46
"b3";"s27";"48";24
"b3";"s27";"49";1
"b3";"s27";"50";3
"b3";"s27";"51";54
"b3";"s27";"52";61
"b3";"s27";"53";17
"b3";"s27";"54";2
"b3";"s27";"55";76
"b3";"s27";"56";7
"b3";"s27";"57";62
"b3";"s27";"58";29
"b3";"s27";"59";79
"b3";"s27";"60";40
"b3";"s27";"61";34
"b3";"s27";"62";9
"b3";"s27";"63";1
"b3";"s27";"64";56
"b3";"s27";"65";2
"b3";"s27";"66";12
"b3";"s27";"67";38
"b3";"s27";"68";11
"b3";"s27";"69";2
"b3";"s27";"70";10
"b3";"s27";"71";4
"b3";"s27";"72";5
"b3";"s27";"73";24
"b3";"s27";"74";8
"b3";"s27";"75";64
"b3";"s27";"76";18
"b3";"s27";"77";1
"b3";"s27";"78";40
"b3";"s27";"79";1
"b3";"s27";"80";12
"b4";"s27";"1";3
"b4";"s27";"2";3
"b4";"s27";"3";3
"b4";"s27";"4";3
"b4";"s27";"5";3
"b4";"s27";"6";2
"b4";"s27";"7";2
"b4";"s27";"8";3
"b4";"s27";"9";2
"b4";"s27";"10";2
"b4";"s27";"11";3
"b4";"s27";"12";3
"b4";"s27";"13";3
"b4";"s27";"14";2
"b4";"s27";"15";2
"b4";"s27";"16";2
"b4";"s27";"17";2
"b4";"s27";"18";3
"b4";"s27";"19";2
"b4";"s27";"20";3
"b4";"s27";"21";3
"b4";"s27";"22";3
"b4";"s27";"23";3
"b4";"s27";"24";3
"b4";"s27";"25";2
"b4";"s27";"26";3
"b4";"s27";"27";3
"b4";"s27";"28";3
"b4";"s27";"29";3
"b4";"s27";"30";3
"b4";"s27";"31";2
"b4";"s27";"32";2
"b4";"s27";"33";3
"b4";"s27";"34";3
"b4";"s27";"35";3
"b4";"s27";"36";3
"b4";"s27";"37";3
"b4";"s27";"38";3
"b4";"s27";"39";3
"b4";"s27";"40";3
"b4";"s27";"41";2
"b4";"s27";"42";3
"b4";"s27";"43";3
"b4";"s27";"44";2
"b4";"s27";"45";3
"b4";"s27";"46";3
"b4";"s27";"47";2
"b4";"s27";"48";2
"b4";"s27";"49";3
"b4";"s27";"50";3
"b4";"s27";"51";3
"b4";"s27";"52";3
"b4";"s27";"53";2
"b4";"s27";"54";3
"b4";"s27";"55";3
"b4";"s27";"56";2
"b4";"s27";"57";3
"b4";"s27";"58";3
"b4";"s27";"59";3
"b4";"s27";"60";2
"b4";"s27";"61";3
"b4";"s27";"62";3
"b4";"s27";"63";3
"b4";"s27";"64";3
"b4";"s27";"65";3
"b4";"s27";"66";2
"b4";"s27";"67";3
"b4";"s27";"68";3
"b4";"s27";"69";3
"b4";"s27";"70";3
"b4";"s27";"71";3
"b4";"s27";"72";3
"b4";"s27";"73";3
"b4";"s27";"74";2
"b4";"s27";"75";3
"b4";"s27";"76";3
"b4";"s27";"77";3
"b4";"s27";"78";3
"b4";"s27";"79";3
"b4";"s27";"80";2
"b1";"s28";"1";52
"b1";"s28";"2";13
"b1";"s28";"3";33
"b1";"s28";"4";47
"b1";"s28";"5";89
"b1";"s28";"6";86
"b1";"s28";"7";49
"b1";"s28";"8";65
"b1";"s28";"9";69
"b1";"s28";"10";53
"b1";"s28";"11";47
"b1";"s28";"12";72
"b1";"s28";"13";85
"b1";"s28";"14";61
"b1";"s28";"15";46
"b1";"s28";"16";26
"b1";"s28";"17";83
"b1";"s28";"18";6
"b1";"s28";"19";86
"b1";"s28";"20";51
"b1";"s28";"21";49
"b1";"s28";"22";49
"b1";"s28";"23";37
"b1";"s28";"24";27
"b1";"s28";"25";61
"b1";"s28";"26";23
"b1";"s28";"27";86
"b1";"s28";"28";48
"b1";"s28";"29";23
"b1";"s28";"30";97
"b1";"s28";"31";96
"b1";"s28";"32";1
"b1";"s28";"33";50
"b1";"s28";"34";57
"b1";"s28";"35";57
"b1";"s28";"36";95
"b1";"s28";"37";49
"b1";"s28";"38";42
"b1";"s28";"39";49
"b1";"s28";"40";61
"b1";"s28";"41";58
"b1";"s28";"42";4
"b1";"s28";"43";49
"b1";"s28";"44";13
"b1";"s28";"45";80
"b1";"s28";"46";34
"b1";"s28";"47";45
"b1";"s28";"48";58
"b1";"s28";"49";54
"b1";"s28";"50";3
"b1";"s28";"51";85
"b1";"s28";"52";92
"b1";"s28";"53";50
"b1";"s28";"54";49
"b1";"s28";"55";9
"b1";"s28";"56";51
"b1";"s28";"57";43
"b1";"s28";"58";46
"b1";"s28";"59";55
"b1";"s28";"60";72
"b1";"s28";"61";50
"b1";"s28";"62";8
"b1";"s28";"63";58
"b1";"s28";"64";39
"b1";"s28";"65";48
"b1";"s28";"66";43
"b1";"s28";"67";65
"b1";"s28";"68";61
"b1";"s28";"69";51
"b1";"s28";"70";57
"b1";"s28";"71";50
"b1";"s28";"72";48
"b1";"s28";"73";47
"b1";"s28";"74";49
"b1";"s28";"75";44
"b1";"s28";"76";20
"b1";"s28";"77";30
