"Date","Subject","Age","Sex","Hand","Block","Bin","Trial","Task","Shape","corrResp","Resp","ACC","RT","Morality","Identity"
"17-May-2018_16:44:16",7320,19,"male","L",6,4,8,"Val","immoralSelf","Y","y",1,0.4648,"Bad","Self"
"17-May-2018_16:44:18",7320,19,"male","L",6,4,9,"Val","immoralSelf","Y","y",1,0.2649,"Bad","Self"
"17-May-2018_16:44:20",7320,19,"male","L",6,4,10,"Val","moralOther","U","u",1,0.465,"Good","Other"
"17-May-2018_16:44:21",7320,19,"male","L",6,4,11,"Val","immoralSelf","Y","y",1,0.3851,"Bad","Self"
"17-May-2018_16:44:23",7320,19,"male","L",6,4,12,"Val","immoralSelf","Y","y",1,0.2992,"Bad","Self"
"17-May-2018_16:44:24",7320,19,"male","L",6,4,13,"Val","moralOther","U","y",0,0.2694,"Good","Other"
"17-May-2018_16:44:26",7320,19,"male","L",6,4,14,"Val","moralOther","U","u",1,0.3634,"Good","Other"
"17-May-2018_16:44:28",7320,19,"male","L",6,4,15,"Val","moralSelf","U","y",0,0.4155,"Good","Self"
"17-May-2018_16:44:30",7320,19,"male","L",6,4,16,"Val","immoralOther","Y","y",1,0.5536,"Bad","Other"
"17-May-2018_16:44:32",7320,19,"male","L",6,4,17,"Val","moralOther","U","u",1,0.4376,"Good","Other"
"17-May-2018_16:44:33",7320,19,"male","L",6,4,18,"Val","moralOther","U","u",1,0.3718,"Good","Other"
"17-May-2018_16:44:35",7320,19,"male","L",6,4,19,"Val","moralSelf","U","u",1,0.4519,"Good","Self"
"17-May-2018_16:44:37",7320,19,"male","L",6,4,20,"Val","moralSelf","U","u",1,0.4359,"Good","Self"
"17-May-2018_16:44:38",7320,19,"male","L",6,4,21,"Val","immoralSelf","Y","y",1,0.42,"Bad","Self"
"17-May-2018_16:44:40",7320,19,"male","L",6,4,22,"Val","immoralOther","Y","y",1,0.5082,"Bad","Other"
"17-May-2018_16:44:42",7320,19,"male","L",6,4,23,"Val","moralOther","U","u",1,0.5443,"Good","Other"
"17-May-2018_16:44:44",7320,19,"male","L",6,4,24,"Val","moralSelf","U","u",1,0.4744,"Good","Self"
"17-May-2018_16:44:47",7320,19,"male","L",6,5,1,"Val","immoralSelf","Y","y",1,0.4986,"Bad","Self"
"17-May-2018_16:44:49",7320,19,"male","L",6,5,2,"Val","moralSelf","U","u",1,0.3767,"Good","Self"
"17-May-2018_16:44:50",7320,19,"male","L",6,5,3,"Val","moralOther","U","y",0,0.3208,"Good","Other"
"17-May-2018_16:44:52",7320,19,"male","L",6,5,4,"Val","moralOther","U","u",1,0.3669,"Good","Other"
"17-May-2018_16:44:54",7320,19,"male","L",6,5,5,"Val","immoralOther","Y","y",1,0.609,"Bad","Other"
"17-May-2018_16:44:55",7320,19,"male","L",6,5,6,"Val","immoralSelf","Y","y",1,0.4691,"Bad","Self"
"17-May-2018_16:44:57",7320,19,"male","L",6,5,7,"Val","moralSelf","U","u",1,0.4192,"Good","Self"
"17-May-2018_16:44:58",7320,19,"male","L",6,5,8,"Val","moralSelf","U","u",1,0.2915,"Good","Self"
"17-May-2018_16:45:00",7320,19,"male","L",6,5,9,"Val","immoralOther","Y","y",1,0.4553,"Bad","Other"
"17-May-2018_16:45:02",7320,19,"male","L",6,5,10,"Val","moralSelf","U","u",1,0.3694,"Good","Self"
"17-May-2018_16:45:03",7320,19,"male","L",6,5,11,"Val","immoralOther","Y","y",1,0.3955,"Bad","Other"
"17-May-2018_16:45:05",7320,19,"male","L",6,5,12,"Val","immoralSelf","Y","u",0,0.3517,"Bad","Self"
"17-May-2018_16:45:07",7320,19,"male","L",6,5,13,"Val","immoralOther","Y","y",1,0.8156,"Bad","Other"
"17-May-2018_16:45:09",7320,19,"male","L",6,5,14,"Val","immoralSelf","Y","y",1,0.3558,"Bad","Self"
"17-May-2018_16:45:11",7320,19,"male","L",6,5,15,"Val","immoralOther","Y","y",1,0.5459,"Bad","Other"
"17-May-2018_16:45:12",7320,19,"male","L",6,5,16,"Val","immoralOther","Y","y",1,0.334,"Bad","Other"
"17-May-2018_16:45:14",7320,19,"male","L",6,5,17,"Val","moralOther","U","y",0,0.3221,"Good","Other"
"17-May-2018_16:45:15",7320,19,"male","L",6,5,18,"Val","moralSelf","U","u",1,0.5342,"Good","Self"
"17-May-2018_16:45:17",7320,19,"male","L",6,5,19,"Val","moralSelf","U","u",1,0.2983,"Good","Self"
"17-May-2018_16:45:18",7320,19,"male","L",6,5,20,"Val","moralOther","U","u",1,0.4484,"Good","Other"
"17-May-2018_16:45:20",7320,19,"male","L",6,5,21,"Val","immoralSelf","Y","u",0,0.4144,"Bad","Self"
"17-May-2018_16:45:21",7320,19,"male","L",6,5,22,"Val","moralOther","U","u",1,0.4385,"Good","Other"
"17-May-2018_16:45:23",7320,19,"male","L",6,5,23,"Val","moralOther","U","u",1,0.3086,"Good","Other"
"17-May-2018_16:45:25",7320,19,"male","L",6,5,24,"Val","immoralSelf","Y","y",1,0.4147,"Bad","Self"
"19-May-2018_13:57:25",7321,18,"female","R",1,1,1,"Val","immoralSelf","Y",NA,-1,1.085,"Bad","Self"
"19-May-2018_13:57:27",7321,18,"female","R",1,1,2,"Val","moralOther","U","u",1,0.8995,"Good","Other"
"19-May-2018_13:57:29",7321,18,"female","R",1,1,3,"Val","immoralSelf","Y","u",0,0.2716,"Bad","Self"
"19-May-2018_13:57:31",7321,18,"female","R",1,1,4,"Val","moralSelf","U",NA,-1,1.085,"Good","Self"
"19-May-2018_13:57:33",7321,18,"female","R",1,1,5,"Val","moralOther","U","y",0,0.8658,"Good","Other"
"19-May-2018_13:57:36",7321,18,"female","R",1,1,6,"Val","immoralOther","Y","y",1,0.8299,"Bad","Other"
"19-May-2018_13:57:38",7321,18,"female","R",1,1,7,"Val","moralSelf","U","u",1,0.5241,"Good","Self"
"19-May-2018_13:57:39",7321,18,"female","R",1,1,8,"Val","moralOther","U","u",1,0.7942,"Good","Other"
"19-May-2018_13:57:41",7321,18,"female","R",1,1,9,"Val","moralSelf","U","u",1,0.5504,"Good","Self"
"19-May-2018_13:57:43",7321,18,"female","R",1,1,10,"Val","immoralOther","Y","y",1,0.4666,"Bad","Other"
"19-May-2018_13:57:45",7321,18,"female","R",1,1,11,"Val","immoralSelf","Y","y",1,0.9765,"Bad","Self"
"19-May-2018_13:57:47",7321,18,"female","R",1,1,12,"Val","moralOther","U","u",1,0.6007,"Good","Other"
"19-May-2018_13:57:49",7321,18,"female","R",1,1,13,"Val","immoralOther","Y","y",1,0.6567,"Bad","Other"
"19-May-2018_13:57:51",7321,18,"female","R",1,1,14,"Val","moralSelf","U","u",1,0.5269,"Good","Self"
"19-May-2018_13:57:52",7321,18,"female","R",1,1,15,"Val","immoralOther","Y","u",0,0.439,"Bad","Other"
"19-May-2018_13:57:55",7321,18,"female","R",1,1,16,"Val","moralOther","U","u",1,0.6971,"Good","Other"
"19-May-2018_13:57:56",7321,18,"female","R",1,1,17,"Val","moralOther","U","u",1,0.4652,"Good","Other"
"19-May-2018_13:57:58",7321,18,"female","R",1,1,18,"Val","immoralOther","Y","y",1,0.5353,"Bad","Other"
"19-May-2018_13:58:00",7321,18,"female","R",1,1,19,"Val","immoralSelf","Y","u",0,0.6495,"Bad","Self"
"19-May-2018_13:58:01",7321,18,"female","R",1,1,20,"Val","immoralOther","Y","y",1,0.5195,"Bad","Other"
"19-May-2018_13:58:04",7321,18,"female","R",1,1,21,"Val","moralSelf","U","u",1,0.9975,"Good","Self"
"19-May-2018_13:58:06",7321,18,"female","R",1,1,22,"Val","immoralSelf","Y",NA,-1,1.085,"Bad","Self"
"19-May-2018_13:58:08",7321,18,"female","R",1,1,23,"Val","immoralSelf","Y","y",1,0.5399,"Bad","Self"
"19-May-2018_13:58:10",7321,18,"female","R",1,1,24,"Val","moralSelf","U","u",1,0.5299,"Good","Self"
"19-May-2018_13:58:12",7321,18,"female","R",1,2,1,"Val","immoralOther","Y","y",1,0.5081,"Bad","Other"
"19-May-2018_13:58:13",7321,18,"female","R",1,2,2,"Val","immoralOther","Y","y",1,0.4601,"Bad","Other"
"19-May-2018_13:58:15",7321,18,"female","R",1,2,3,"Val","moralSelf","U","u",1,0.5682,"Good","Self"
"19-May-2018_13:58:17",7321,18,"female","R",1,2,4,"Val","immoralSelf","Y","y",1,0.6683,"Bad","Self"
"19-May-2018_13:58:18",7321,18,"female","R",1,2,5,"Val","moralSelf","U","u",1,0.6084,"Good","Self"
"19-May-2018_13:58:21",7321,18,"female","R",1,2,6,"Val","immoralSelf","Y","y",1,1.0185,"Bad","Self"
"19-May-2018_13:58:22",7321,18,"female","R",1,2,7,"Val","immoralOther","Y","y",1,0.5786,"Bad","Other"
"19-May-2018_13:58:24",7321,18,"female","R",1,2,8,"Val","moralOther","U","u",1,0.6208,"Good","Other"
"19-May-2018_13:58:26",7321,18,"female","R",1,2,9,"Val","moralSelf","U","u",1,0.8169,"Good","Self"
"19-May-2018_13:58:28",7321,18,"female","R",1,2,10,"Val","moralOther","U","u",1,0.5711,"Good","Other"
"19-May-2018_13:58:30",7321,18,"female","R",1,2,11,"Val","immoralSelf","Y","y",1,0.5471,"Bad","Self"
"19-May-2018_13:58:31",7321,18,"female","R",1,2,12,"Val","immoralSelf","Y","y",1,0.4932,"Bad","Self"
"19-May-2018_13:58:33",7321,18,"female","R",1,2,13,"Val","immoralSelf","Y","y",1,0.3752,"Bad","Self"
"19-May-2018_13:58:35",7321,18,"female","R",1,2,14,"Val","moralOther","U","u",1,0.5593,"Good","Other"
"19-May-2018_13:58:36",7321,18,"female","R",1,2,15,"Val","immoralSelf","Y","y",1,0.5334,"Bad","Self"
"19-May-2018_13:58:38",7321,18,"female","R",1,2,16,"Val","immoralOther","Y","y",1,0.5256,"Bad","Other"
"19-May-2018_13:58:40",7321,18,"female","R",1,2,17,"Val","moralSelf","U","u",1,0.4336,"Good","Self"
"19-May-2018_13:58:42",7321,18,"female","R",1,2,18,"Val","moralSelf","U","u",1,0.3838,"Good","Self"
"19-May-2018_13:58:43",7321,18,"female","R",1,2,19,"Val","immoralOther","Y","y",1,0.4579,"Bad","Other"
"19-May-2018_13:58:45",7321,18,"female","R",1,2,20,"Val","moralOther","U","u",1,0.5499,"Good","Other"
"19-May-2018_13:58:47",7321,18,"female","R",1,2,21,"Val","moralOther","U","u",1,0.5701,"Good","Other"
"19-May-2018_13:58:49",7321,18,"female","R",1,2,22,"Val","moralSelf","U","u",1,0.5083,"Good","Self"
"19-May-2018_13:58:51",7321,18,"female","R",1,2,23,"Val","moralOther","U","u",1,0.5742,"Good","Other"
"19-May-2018_13:58:52",7321,18,"female","R",1,2,24,"Val","immoralOther","Y","y",1,0.5324,"Bad","Other"
"19-May-2018_13:59:05",7321,18,"female","R",1,3,1,"Val","moralOther","U","u",1,0.4851,"Good","Other"
"19-May-2018_13:59:07",7321,18,"female","R",1,3,2,"Val","moralSelf","U","u",1,0.4852,"Good","Self"
"19-May-2018_13:59:09",7321,18,"female","R",1,3,3,"Val","immoralSelf","Y","y",1,0.6372,"Bad","Self"
"19-May-2018_13:59:11",7321,18,"female","R",1,3,4,"Val","immoralSelf","Y","y",1,0.4574,"Bad","Self"
"19-May-2018_13:59:12",7321,18,"female","R",1,3,5,"Val","immoralSelf","Y","y",1,0.3975,"Bad","Self"
"19-May-2018_13:59:14",7321,18,"female","R",1,3,6,"Val","moralSelf","U","u",1,0.5776,"Good","Self"
"19-May-2018_13:59:16",7321,18,"female","R",1,3,7,"Val","moralOther","U","u",1,0.6594,"Good","Other"
"19-May-2018_13:59:18",7321,18,"female","R",1,3,8,"Val","immoralOther","Y","y",1,0.4078,"Bad","Other"
"19-May-2018_13:59:20",7321,18,"female","R",1,3,9,"Val","moralSelf","U","u",1,0.5979,"Good","Self"
"19-May-2018_13:59:21",7321,18,"female","R",1,3,10,"Val","immoralOther","Y","y",1,0.458,"Bad","Other"
"19-May-2018_13:59:23",7321,18,"female","R",1,3,11,"Val","immoralOther","Y","y",1,0.5442,"Bad","Other"
"19-May-2018_13:59:25",7321,18,"female","R",1,3,12,"Val","immoralOther","Y","y",1,0.4023,"Bad","Other"
"19-May-2018_13:59:27",7321,18,"female","R",1,3,13,"Val","moralSelf","U","u",1,0.4303,"Good","Self"
"19-May-2018_13:59:29",7321,18,"female","R",1,3,14,"Val","immoralOther","Y","y",1,0.6104,"Bad","Other"
"19-May-2018_13:59:31",7321,18,"female","R",1,3,15,"Val","moralSelf","U","u",1,0.4705,"Good","Self"
"19-May-2018_13:59:33",7321,18,"female","R",1,3,16,"Val","moralSelf","U","u",1,0.4247,"Good","Self"
"19-May-2018_13:59:34",7321,18,"female","R",1,3,17,"Val","immoralOther","Y","y",1,0.4687,"Bad","Other"
"19-May-2018_13:59:36",7321,18,"female","R",1,3,18,"Val","moralOther","U","u",1,0.4369,"Good","Other"
"19-May-2018_13:59:38",7321,18,"female","R",1,3,19,"Val","moralOther","U","u",1,0.395,"Good","Other"
"19-May-2018_13:59:39",7321,18,"female","R",1,3,20,"Val","moralOther","U","u",1,0.345,"Good","Other"
"19-May-2018_13:59:41",7321,18,"female","R",1,3,21,"Val","immoralSelf","Y","y",1,0.4231,"Bad","Self"
"19-May-2018_13:59:43",7321,18,"female","R",1,3,22,"Val","immoralSelf","Y","y",1,0.4412,"Bad","Self"
"19-May-2018_13:59:44",7321,18,"female","R",1,3,23,"Val","immoralSelf","Y","y",1,0.3553,"Bad","Self"
"19-May-2018_13:59:46",7321,18,"female","R",1,3,24,"Val","moralOther","U","u",1,0.4374,"Good","Other"
"19-May-2018_13:59:48",7321,18,"female","R",1,4,1,"Val","moralSelf","U","u",1,0.5897,"Good","Self"
"19-May-2018_13:59:50",7321,18,"female","R",1,4,2,"Val","immoralSelf","Y","u",0,0.6777,"Bad","Self"
"19-May-2018_13:59:52",7321,18,"female","R",1,4,3,"Val","immoralOther","Y","y",1,0.4718,"Bad","Other"
"19-May-2018_13:59:54",7321,18,"female","R",1,4,4,"Val","immoralSelf","Y","y",1,0.3198,"Bad","Self"
"19-May-2018_13:59:55",7321,18,"female","R",1,4,5,"Val","immoralOther","Y","y",1,0.5539,"Bad","Other"
"19-May-2018_13:59:57",7321,18,"female","R",1,4,6,"Val","moralSelf","U","u",1,0.4361,"Good","Self"
"19-May-2018_13:59:59",7321,18,"female","R",1,4,7,"Val","moralSelf","U","u",1,0.4261,"Good","Self"
"19-May-2018_14:00:00",7321,18,"female","R",1,4,8,"Val","immoralSelf","Y","y",1,0.4883,"Bad","Self"
"19-May-2018_14:00:02",7321,18,"female","R",1,4,9,"Val","moralOther","U","u",1,0.5604,"Good","Other"
"19-May-2018_14:00:04",7321,18,"female","R",1,4,10,"Val","moralSelf","U","u",1,0.5805,"Good","Self"
"19-May-2018_14:00:06",7321,18,"female","R",1,4,11,"Val","immoralSelf","Y","y",1,0.6426,"Bad","Self"
"19-May-2018_14:00:08",7321,18,"female","R",1,4,12,"Val","immoralOther","Y","y",1,0.5127,"Bad","Other"
"19-May-2018_14:00:10",7321,18,"female","R",1,4,13,"Val","immoralSelf","Y","y",1,0.5887,"Bad","Self"
"19-May-2018_14:00:12",7321,18,"female","R",1,4,14,"Val","immoralOther","Y","y",1,0.5369,"Bad","Other"
"19-May-2018_14:00:14",7321,18,"female","R",1,4,15,"Val","moralSelf","U","u",1,0.563,"Good","Self"
"19-May-2018_14:00:15",7321,18,"female","R",1,4,16,"Val","immoralSelf","Y","y",1,0.6691,"Bad","Self"
"19-May-2018_14:00:17",7321,18,"female","R",1,4,17,"Val","moralOther","U","u",1,0.6532,"Good","Other"
"19-May-2018_14:00:19",7321,18,"female","R",1,4,18,"Val","moralOther","U","u",1,0.4853,"Good","Other"
"19-May-2018_14:00:21",7321,18,"female","R",1,4,19,"Val","immoralOther","Y","y",1,0.4755,"Bad","Other"
"19-May-2018_14:00:23",7321,18,"female","R",1,4,20,"Val","moralOther","U","u",1,0.5434,"Good","Other"
"19-May-2018_14:00:25",7321,18,"female","R",1,4,21,"Val","moralSelf","U","u",1,0.4556,"Good","Self"
"19-May-2018_14:00:26",7321,18,"female","R",1,4,22,"Val","immoralOther","Y","y",1,0.4417,"Bad","Other"
"19-May-2018_14:00:28",7321,18,"female","R",1,4,23,"Val","moralOther","U","u",1,0.4018,"Good","Other"
"19-May-2018_14:00:30",7321,18,"female","R",1,4,24,"Val","moralOther","U","u",1,0.3259,"Good","Other"
"19-May-2018_14:00:42",7321,18,"female","R",1,5,1,"Val","moralOther","U","u",1,0.4606,"Good","Other"
"19-May-2018_14:00:43",7321,18,"female","R",1,5,2,"Val","moralSelf","U","u",1,0.3766,"Good","Self"
"19-May-2018_14:00:45",7321,18,"female","R",1,5,3,"Val","immoralOther","Y","y",1,0.4927,"Bad","Other"
"19-May-2018_14:00:47",7321,18,"female","R",1,5,4,"Val","moralSelf","U","u",1,0.5208,"Good","Self"
"19-May-2018_14:00:49",7321,18,"female","R",1,5,5,"Val","immoralOther","Y","y",1,0.477,"Bad","Other"
"19-May-2018_14:00:50",7321,18,"female","R",1,5,6,"Val","immoralOther","Y","y",1,0.495,"Bad","Other"
"19-May-2018_14:00:52",7321,18,"female","R",1,5,7,"Val","immoralOther","Y","y",1,0.3732,"Bad","Other"
"19-May-2018_14:00:53",7321,18,"female","R",1,5,8,"Val","moralSelf","U","y",0,0.3292,"Good","Self"
"19-May-2018_14:00:55",7321,18,"female","R",1,5,9,"Val","moralSelf","U","u",1,0.4533,"Good","Self"
"19-May-2018_14:00:56",7321,18,"female","R",1,5,10,"Val","moralOther","U","u",1,0.4654,"Good","Other"
"19-May-2018_14:00:58",7321,18,"female","R",1,5,11,"Val","moralOther","U","u",1,0.4215,"Good","Other"
"19-May-2018_14:00:59",7321,18,"female","R",1,5,12,"Val","immoralSelf","Y","u",0,0.3916,"Bad","Self"
"19-May-2018_14:01:01",7321,18,"female","R",1,5,13,"Val","immoralSelf","Y","y",1,0.5697,"Bad","Self"
"19-May-2018_14:01:02",7321,18,"female","R",1,5,14,"Val","immoralSelf","Y","y",1,0.3477,"Bad","Self"
"19-May-2018_14:01:04",7321,18,"female","R",1,5,15,"Val","immoralOther","Y","y",1,0.4778,"Bad","Other"
"19-May-2018_14:01:06",7321,18,"female","R",1,5,16,"Val","moralOther","U","u",1,0.5099,"Good","Other"
"19-May-2018_14:01:08",7321,18,"female","R",1,5,17,"Val","immoralSelf","Y","y",1,0.512,"Bad","Self"
"19-May-2018_14:01:10",7321,18,"female","R",1,5,18,"Val","moralOther","U","y",0,0.5181,"Good","Other"
"19-May-2018_14:01:12",7321,18,"female","R",1,5,19,"Val","immoralSelf","Y","y",1,0.6603,"Bad","Self"
"19-May-2018_14:01:14",7321,18,"female","R",1,5,20,"Val","moralOther","U","u",1,0.5064,"Good","Other"
"19-May-2018_14:01:16",7321,18,"female","R",1,5,21,"Val","immoralOther","Y","y",1,0.5325,"Bad","Other"
"19-May-2018_14:01:17",7321,18,"female","R",1,5,22,"Val","moralSelf","U","u",1,0.5166,"Good","Self"
"19-May-2018_14:01:19",7321,18,"female","R",1,5,23,"Val","moralSelf","U","u",1,0.3887,"Good","Self"
"19-May-2018_14:01:21",7321,18,"female","R",1,5,24,"Val","immoralSelf","Y","u",0,0.4108,"Bad","Self"
"19-May-2018_14:03:46",7321,18,"female","R",2,1,1,"Id","immoralOther","H","h",1,0.6771,"Bad","Other"
"19-May-2018_14:03:48",7321,18,"female","R",2,1,2,"Id","immoralOther","H","h",1,0.5071,"Bad","Other"
"19-May-2018_14:03:50",7321,18,"female","R",2,1,3,"Id","immoralSelf","J","j",1,0.7592,"Bad","Self"
"19-May-2018_14:03:52",7321,18,"female","R",2,1,4,"Id","moralSelf","J","j",1,0.7952,"Good","Self"
"19-May-2018_14:03:54",7321,18,"female","R",2,1,5,"Id","moralOther","H","h",1,0.7294,"Good","Other"
"19-May-2018_14:03:56",7321,18,"female","R",2,1,6,"Id","immoralSelf","J","h",0,0.6376,"Bad","Self"
"19-May-2018_14:03:58",7321,18,"female","R",2,1,7,"Id","moralOther","H","h",1,0.7136,"Good","Other"
"19-May-2018_14:04:00",7321,18,"female","R",2,1,8,"Id","moralOther","H","h",1,0.5139,"Good","Other"
"19-May-2018_14:04:01",7321,18,"female","R",2,1,9,"Id","immoralSelf","J","j",1,0.7739,"Bad","Self"
"19-May-2018_14:04:04",7321,18,"female","R",2,1,10,"Id","moralSelf","J","j",1,0.728,"Good","Self"
"19-May-2018_14:04:05",7321,18,"female","R",2,1,11,"Id","moralSelf","J","j",1,0.4001,"Good","Self"
"19-May-2018_14:04:07",7321,18,"female","R",2,1,12,"Id","immoralOther","H","h",1,0.5922,"Bad","Other"
"19-May-2018_14:04:09",7321,18,"female","R",2,1,13,"Id","immoralSelf","J","j",1,0.8644,"Bad","Self"
"19-May-2018_14:04:11",7321,18,"female","R",2,1,14,"Id","moralSelf","J","j",1,0.7144,"Good","Self"
"19-May-2018_14:04:13",7321,18,"female","R",2,1,15,"Id","moralOther","H","h",1,0.7485,"Good","Other"
"19-May-2018_14:04:15",7321,18,"female","R",2,1,16,"Id","moralSelf","J","j",1,0.5267,"Good","Self"
"19-May-2018_14:04:17",7321,18,"female","R",2,1,17,"Id","immoralOther","H","h",1,0.6707,"Bad","Other"
"19-May-2018_14:04:19",7321,18,"female","R",2,1,18,"Id","moralOther","H","j",0,0.6568,"Good","Other"
"19-May-2018_14:04:21",7321,18,"female","R",2,1,19,"Id","immoralOther","H","h",1,0.691,"Bad","Other"
"19-May-2018_14:04:23",7321,18,"female","R",2,1,20,"Id","immoralSelf","J",NA,-1,1.085,"Bad","Self"
"19-May-2018_14:04:25",7321,18,"female","R",2,1,21,"Id","moralSelf","J","j",1,0.5351,"Good","Self"
"19-May-2018_14:04:27",7321,18,"female","R",2,1,22,"Id","immoralSelf","J","j",1,0.6513,"Bad","Self"
"19-May-2018_14:04:29",7321,18,"female","R",2,1,23,"Id","moralOther","H","h",1,0.5635,"Good","Other"
"19-May-2018_14:04:31",7321,18,"female","R",2,1,24,"Id","immoralOther","H","h",1,0.5836,"Bad","Other"
"19-May-2018_14:04:33",7321,18,"female","R",2,2,1,"Id","moralSelf","J","j",1,0.6217,"Good","Self"
"19-May-2018_14:04:35",7321,18,"female","R",2,2,2,"Id","immoralSelf","J","j",1,0.7178,"Bad","Self"
"19-May-2018_14:04:36",7321,18,"female","R",2,2,3,"Id","moralSelf","J","j",1,0.4479,"Good","Self"
"19-May-2018_14:04:38",7321,18,"female","R",2,2,4,"Id","moralSelf","J","j",1,0.45,"Good","Self"
"19-May-2018_14:04:39",7321,18,"female","R",2,2,5,"Id","immoralSelf","J","j",1,0.4941,"Bad","Self"
"19-May-2018_14:04:41",7321,18,"female","R",2,2,6,"Id","moralSelf","J","j",1,0.3461,"Good","Self"
"19-May-2018_14:04:43",7321,18,"female","R",2,2,7,"Id","immoralSelf","J","j",1,0.3742,"Bad","Self"
"19-May-2018_14:04:45",7321,18,"female","R",2,2,8,"Id","immoralSelf","J","j",1,0.4284,"Bad","Self"
"19-May-2018_14:04:46",7321,18,"female","R",2,2,9,"Id","immoralOther","H","h",1,0.4545,"Bad","Other"
"19-May-2018_14:04:48",7321,18,"female","R",2,2,10,"Id","moralOther","H","h",1,0.5346,"Good","Other"
"19-May-2018_14:04:50",7321,18,"female","R",2,2,11,"Id","moralSelf","J","j",1,0.5986,"Good","Self"
"19-May-2018_14:04:52",7321,18,"female","R",2,2,12,"Id","moralSelf","J","j",1,0.4108,"Good","Self"
"19-May-2018_14:04:53",7321,18,"female","R",2,2,13,"Id","immoralOther","H","h",1,0.5229,"Bad","Other"
"19-May-2018_14:04:55",7321,18,"female","R",2,2,14,"Id","moralOther","H","h",1,0.701,"Good","Other"
"19-May-2018_14:04:57",7321,18,"female","R",2,2,15,"Id","immoralSelf","J","j",1,0.629,"Bad","Self"
"19-May-2018_14:04:59",7321,18,"female","R",2,2,16,"Id","immoralOther","H","h",1,0.5472,"Bad","Other"
"19-May-2018_14:05:01",7321,18,"female","R",2,2,17,"Id","immoralOther","H","h",1,0.4833,"Bad","Other"
"19-May-2018_14:05:03",7321,18,"female","R",2,2,18,"Id","immoralSelf","J","h",0,0.3974,"Bad","Self"
"19-May-2018_14:05:04",7321,18,"female","R",2,2,19,"Id","moralOther","H","h",1,0.6974,"Good","Other"
"19-May-2018_14:05:06",7321,18,"female","R",2,2,20,"Id","moralOther","H","h",1,0.5377,"Good","Other"
"19-May-2018_14:05:08",7321,18,"female","R",2,2,21,"Id","immoralOther","H","h",1,0.6496,"Bad","Other"
"19-May-2018_14:05:10",7321,18,"female","R",2,2,22,"Id","moralOther","H","h",1,0.7917,"Good","Other"
"19-May-2018_14:05:12",7321,18,"female","R",2,2,23,"Id","immoralOther","H","h",1,0.6199,"Bad","Other"
"19-May-2018_14:05:14",7321,18,"female","R",2,2,24,"Id","moralOther","H","h",1,0.746,"Good","Other"
"19-May-2018_14:05:38",7321,18,"female","R",2,3,1,"Id","moralSelf","J","j",1,0.3774,"Good","Self"
"19-May-2018_14:05:40",7321,18,"female","R",2,3,2,"Id","immoralSelf","J","j",1,0.8714,"Bad","Self"
"19-May-2018_14:05:42",7321,18,"female","R",2,3,3,"Id","moralSelf","J","j",1,0.5076,"Good","Self"
"19-May-2018_14:05:44",7321,18,"female","R",2,3,4,"Id","moralOther","H","h",1,0.6437,"Good","Other"
"19-May-2018_14:05:45",7321,18,"female","R",2,3,5,"Id","moralOther","H","h",1,0.3759,"Good","Other"
"19-May-2018_14:05:47",7321,18,"female","R",2,3,6,"Id","immoralSelf","J","j",1,0.8718,"Bad","Self"
"19-May-2018_14:05:49",7321,18,"female","R",2,3,7,"Id","moralSelf","J","j",1,0.462,"Good","Self"
"19-May-2018_14:05:51",7321,18,"female","R",2,3,8,"Id","moralSelf","J","j",1,0.3941,"Good","Self"
"19-May-2018_14:05:53",7321,18,"female","R",2,3,9,"Id","immoralSelf","J","h",0,0.5801,"Bad","Self"
"19-May-2018_14:05:54",7321,18,"female","R",2,3,10,"Id","moralOther","H","h",1,0.6743,"Good","Other"
"19-May-2018_14:05:56",7321,18,"female","R",2,3,11,"Id","immoralOther","H","h",1,0.5324,"Bad","Other"
"19-May-2018_14:05:58",7321,18,"female","R",2,3,12,"Id","moralOther","H","j",0,0.4966,"Good","Other"
