jatosResID,image,trial_main,mainRT,Moved,Beauty,trial_sr,srRT,SelfRelev
2114,2va067,12,20512,0.47,0.42,6,2310,0.64
2114,2va071,16,10874,0.13,0.14,33,1949,0.30
2114,2va075,5,17141,0.60,0.31,36,2649,0.77
2114,2va078,27,13847,0.55,0.70,8,3659,0.58
2114,2va081,30,11205,0.51,0.54,18,1927,0.41
2114,2va106,39,16339,0.61,0.53,42,2022,0.56
2114,2va118,31,10770,0.69,0.72,38,2883,0.23
2114,2va131,36,11811,0.62,0.51,2,3435,0.47
2114,2va137,29,20674,0.59,0.51,16,3114,0.38
2114,art_001,11,18585,0.18,0.10,37,2743,0.15
2114,art_004,17,12973,0.96,0.72,43,3963,0.83
2114,art_010,35,42808,0.34,0.50,4,2903,0.71
2114,art_021,26,9961,0.55,0.57,7,8398,0.40
2114,art_024,41,27545,0.41,0.61,20,3961,0.69
2114,art_025,13,11749,0.22,0.56,9,2869,0.28
2114,art_032,33,20912,0.65,0.42,25,2163,0.57
2114,art_038,4,13233,0.68,0.68,23,1575,0.52
2114,art_039,24,15665,0.62,0.58,35,6119,0.59
2114,art_041,19,9305,0.41,0.69,44,2898,0.50
2114,art_043,37,53224,0.63,0.52,12,2119,0.56
2114,art_049,1,11148,0.43,0.52,5,30638,0.86
2114,art_061,8,19571,0.80,0.49,32,2648,0.77
2114,art_064,42,15533,0.62,0.50,24,1892,0.57
2114,art_070,18,11342,0.67,0.67,29,2713,0.90
2114,art_071,25,41665,0.52,0.60,39,11277,0.56
2114,art_073,22,11074,0.61,0.67,11,4585,0.60
2114,art_078,9,28679,0.65,0.51,31,2230,0.57
2114,art_083,7,16031,0.75,0.77,10,2448,0.61
2114,art_085,15,17371,0.61,0.35,19,2427,0.80
2114,art_100,43,22150,0.34,0.57,21,3495,0.45
2114,art_103,20,15538,0.43,0.43,14,3246,0.16
2114,art_105,2,15819,0.59,0.73,40,1953,0.47
2114,art_107,14,12297,0.51,0.54,27,2276,0.66
2114,art_109,32,39965,0.64,0.58,17,1649,0.45
2115,2va007,32,34407,0.64,0.99,24,1822,0.75
2115,2va009,1,22153,0.93,0.99,40,2039,0.94
2115,2va014,24,21134,0.67,0.63,42,1838,0.66
2115,2va025,37,26635,0.45,0.28,30,1924,0.01
2115,2va031,35,21045,0.45,0.41,13,4021,0.15
2115,2va033,30,27573,0.26,0.36,38,1489,0.37
2115,2va035,25,25771,0.70,0.86,29,3755,0.60
2115,2va057,6,34831,0.98,0.97,37,1506,0.84
2115,2va067,33,62475,0.77,0.91,6,1800,0.70
2115,2va071,4,24148,0.31,0.31,34,1759,0.12
2115,2va075,22,19801,0.72,0.70,21,3388,0.45
2115,2va078,7,47796,0.69,0.81,31,2571,0.46
2115,2va081,26,26416,0.70,0.57,27,3187,0.42
2115,2va106,13,41743,0.62,0.80,19,1719,0.21
2115,2va118,9,41355,0.38,0.14,16,2205,0.05
2115,2va131,20,29768,0.36,0.39,10,2996,0.14
2115,2va137,27,19695,0.10,0.26,20,2140,0.02
2115,art_001,43,34305,0.73,0.18,35,2756,0.05
2115,art_004,14,28848,0.41,0.14,26,3542,0.01
2115,art_010,12,27407,0.56,0.45,17,2641,0.38
2115,art_021,36,29328,0.82,0.21,39,2507,0.26
2115,art_024,8,55850,0.97,0.99,32,1755,0.94
2115,art_025,34,25537,0.92,0.82,15,2553,0.89
2115,art_032,19,22331,0.74,0.96,18,1774,0.80
2115,art_038,23,20765,0.62,0.68,9,1934,0.71
2115,art_039,18,28343,0.67,0.55,5,2341,0.33
2115,art_041,38,26946,0.61,0.28,1,39892,0.34
2115,art_043,40,23835,0.65,0.14,44,2330,0.04
2115,art_049,41,18898,0.47,0.99,43,1873,0.98
2115,art_061,17,22336,0.70,0.91,2,8884,0.47
2115,art_064,39,22165,0.52,0.78,8,3860,0.55
2115,art_070,5,22900,0.94,0.97,22,1772,0.92
2115,art_071,28,21036,0.68,0.97,7,1804,0.93
2115,art_073,29,23656,0.76,0.97,25,1699,0.96
2115,art_078,11,23006,0.98,0.99,12,3810,0.98
2115,art_083,31,28063,0.94,0.97,4,2055,0.80
2115,art_085,15,27122,0.71,0.98,36,1574,0.86
2115,art_100,10,32491,0.54,0.78,28,2191,0.38
2115,art_103,2,22699,0.04,0.14,11,1885,0.01
2115,art_105,16,17974,0.04,0.01,33,1768,0.03
2115,art_107,3,23231,0.00,0.06,3,2007,0.04
2115,art_109,21,20452,0.52,0.16,14,3989,0.16
2117,2va007,31,15063,0.86,0.97,19,1925,0.85
2117,2va009,20,13350,0.72,0.73,18,2609,0.54
2117,2va014,2,18492,0.80,0.80,29,2270,0.62
2117,2va025,33,15329,0.86,0.72,34,2686,0.53
2117,2va031,16,36017,0.76,0.80,40,2544,0.16
2117,2va033,5,16854,0.46,0.67,11,2850,0.93
2117,2va035,6,14834,0.82,0.89,20,2298,0.78
