age,ALEX1,ALEX2,ALEX3,ALEX4,ALEX5,ALEX6,ALEX7,ALEX8,ALEX9,ALEX10,ALEX11,ALEX12,ALEX13,ALEX14,ALEX15,ALEX16,anxiety,artgluctot,attachhome,attachphone,AvgHumidity,avoidance,cigs,DIDF,eatdrink,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,ECR10,ECR11,ECR12,ECR13,ECR14,ECR15,ECR16,ECR17,ECR18,ECR19,ECR20,ECR21,ECR22,ECR23,ECR24,ECR25,ECR26,ECR27,ECR28,ECR29,ECR30,ECR31,ECR32,ECR33,ECR34,ECR35,ECR36,endtime,EOT,exercise,gluctot,health,HOME1,HOME2,HOME3,HOME4,HOME5,HOME6,HOME7,HOME8,HOME9,KAMF1,KAMF2,KAMF3,KAMF4,KAMF5,KAMF6,KAMF7,networksize,nostalgia,onlineid,onlineid1,onlineid2,onlineid3,onlineid4,onlineid5,onlineid6,onlineid7,onlineid8,onlineid9,onlineid10,onlineide11,phone1,phone2,phone3,phone4,phone5,phone6,phone7,phone8,phone9,romantic,scontrol1,scontrol2,scontrol3,scontrol4,scontrol5,scontrol6,scontrol7,scontrol8,scontrol9,scontrol10,scontrol11,scontrol12,scontrol13,selfcontrol,sex,smoke,SNI1,SNI2,SNI3,SNI4,SNI5,SNI6,SNI7,SNI8,SNI9,SNI10,SNI11,SNI12,SNI13,SNI14,SNI15,SNI16,SNI17,SNI18,SNI19,SNI20,SNI21,SNI22,SNI23,SNI24,SNI25,SNI26,SNI27,SNI28,SNI29,SNI30,SNI31,SNI32,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,socialdiversity,socialembedded,STRAQ_1,STRAQ_2,STRAQ_3,STRAQ_4,STRAQ_6,STRAQ_7,STRAQ_8,STRAQ_9,STRAQ_10,STRAQ_11,STRAQ_12,STRAQ_19,STRAQ_20,STRAQ_21,STRAQ_22,STRAQ_23,STRAQ_24,STRAQ_25,STRAQ_26,STRAQ_27,STRAQ_28,STRAQ_29,STRAQ_30,STRAQ_31,STRAQ_32,STRAQ_33,STRAQ_5,STRAQ_13,STRAQ_14,STRAQ_15,STRAQ_16,STRAQ_17,STRAQ_18,STRAQ_34,STRAQ_35,STRAQ_36,STRAQ_37,STRAQ_38,STRAQ_39,STRAQ_40,STRAQ_41,STRAQ_42,STRAQ_43,STRAQ_44,STRAQ_45,STRAQ_46,STRAQ_47,STRAQ_48,STRAQ_49,STRAQ_50,STRAQ_51,STRAQ_52,STRAQ_53,STRAQ_54,STRAQ_55,STRAQ_56,STRAQ_57,stress,stress1,stress2,stress3,stress4,stress5,stress6,stress7,stress8,stress9,stress10,stress11,stress12,stress13,stress14,Temperature_t1,Temperature_t2,thermotype,avgtemp,filter_$,mintemp,language,langfamily,Zanxiety,Zavoidance,Site
1996,2,3,1,2,1,2,2,2,2,2,2,3,3,2,3,2,4,0,4.44444444444444,2,65,4, ,1.90909090909091,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9:52:27,2.6,2,2,4,5,5,5,5,5,3,3,5,4,4,7,5,2,6,6,5,18,4.83333333333333,2.27272727272727,4,3,3,2,2,1,1,2,2,2,3,2,2,3,2,2,1,2,2,2,2,5,4,5,4,5,3,4,5,3,4,5,5,4,4.30769230769231,2,2,2,1, ,4,4,5, ,6,5,5,4,2,1,2,8,1, , ,3,1, ,1, , , , , , , , , , ,4,6,5,4,5,5,5,7,2,1,2,1,4,4,2,1,5,1,2,2,2,3,4,3,3,4,3,3,1,3,2,3,3,5,3,4,1,3,4,4,3,3,3,1,4,2,3,2,3,3,4,4,1,3,4,4,2,2,3,4,4,3,3,4,3,2,2.46153846153846,3,3,3,2,2,2,2,3,3,3,2,4,2,2,37,37,1,37,1,10,6,1,.639727980596659,.310414009344837,Serbia
1997,3,3,1,3,3,1,2,2,4,2,2,2,2,2,3,2,4.23529411764706,0,4.11111111111111,3.44444444444444,65,4, ,2.36363636363636,1,5,5,3,5,5,8,5,5, ,2,5,2,2,2,3,2,5,8,3,3,8, ,3,5,2,3, , , ,3, ,2,6,6, , ,9:23:30,2.2,2,0,4,4,4,3,5,4,4,4,4,5,4,4,6,1,2,3,3,16,4.16666666666667,3.63636363636364,4,4,4,4,3,4,4,4,2,3,4,4,3,4,4,4,2,4,2,4,2,2,4,4,4,3,3,4,3,3,3,3,4,4,3.38461538461538,2,2,2,1, ,4,4,5, ,3,3,6,6,1, ,2,8,1, , ,2,1, ,1, , , , , , , , , , ,5,6,3,3,4,4,4,6,3,2,4,3,4,4,4,2,4,4,3,4,3,4,4,4,4,4,2,2,1,3,4,4,2,2,2,2,4,2,3,2,4,3,4,5,4,3,2,2,4,3,4,4,2,2,4,3,4,3,4,2,4,4,4,3,3,2,2.84615384615385,3,4,3,4,3,2,2,3,2,2,4,5,2,3,35.7,36.4,2,36.05,1,8,6,1,.839128237587071,.310414009344837,Serbia
1991,2,2,1,1,4,3,4,2,1,2,3,2,3,2,3,1,2.61111111111111,6,5,2.88888888888889,68,2.8, ,2.27272727272727,1,1,1,1,2,3,3,2,2,7,1,7,3,4,1,2,1,1,5,7,1,1, ,4,8,3,1,1,1, ,1,1,4,7, ,1,1,8:42:05,2.2,2,8,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,29,6.83333333333333,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,5,4,1,4,3,2,1,3,2,1,3,2,2.46153846153846,1,2,2,1, ,4,4,4,3,3,1,4,3,1, ,2,8,3,2,8,2,2,5,2, , , , , , , , , , ,6,7,7,7,7,7,7,9,3,5,3,4,4,1,4,4,5,4,4,4,5,5,5,1,5,5,2,3,4,4,4,4,4,4,2,3,5,5,3,5,5,5,4,3,5,4,2,2,5,5,2,5,5,2,5,5,5,5,5,5,5,1,5,4,5,1,2.07692307692308,2,4,3,1,1,1,1,3,2,2,3,5,1,3,35.7,35.8,1,35.75,1,7,6,1,-.53728742524952,-.798605820120664,Serbia
1996,3,2,1,2,3,2,2,1,1,1,2,1,1,1,3,2,6.22222222222222,0,4.33333333333333,4,56,5.1875,10,1.81818181818182,1,8,5,8,5,8,8,4,8,5,4,6,4,7,8,7,8,5,4,7, ,7,4,4,8,8,3,3,5,4,6,4,4,7,6, ,3,14:18:49,1.6,2,3,3,5,4,4,4,3,5,4,5,5,4,4,6,1,3,4,4,14,5.66666666666667,3.54545454545455,3,3,4,4,4,4,4,4,2,3,4,4,5,4,4,4,2,5,3,5,1,1,1,2,1,5,5,1,1,3,3,2,4,2,2.38461538461538,1,1,2,1, ,4,3,5, ,1, ,7,5,2,1,2,8,1, , ,4,1, ,1, , , , , , , , , , ,5,6,6,6,6,5,5,6,2,1,4,1,4,4,3,5,4,4,5,2,4,4,1,5,4,3,3,4,2,1,5,5,1,2,2,1,2,2,4,2,3,4,3,4,5,2,5,1,2,4,2,4,3,1,5,5,2,2,2,4,3,3,3,4,4,4,3.07692307692308,3,4,3,3,3,2,3,3,3,3,4,5,3,3,36.5,36.5,1,36.5,1,6,6,1,2.52295262995055,1.40788154892007,Serbia
1996,1,3,2,2,3,4,5,3,5,4,2,1,4,2,3,3,4.64705882352941,7,3.55555555555556,3,75,4.25, ,3.09090909090909,1,4,5,5,8,5,5,5,5, ,2,4,2,5,3,8,4,7,2,5,5,5,3,5,5,8,4,3, ,3,5,3,3,4,4, ,3,13:55:41,2.6,2,12,3,5,4,4,4,4,4,2,1,4,5,6,4,4,4,4,5,23,4.16666666666667,3,3,4,3,3,2,2,4,3,3,4,2,4,2,3,2,3,3,3,3,4,1,2,2,2,2,3,3,4,3,3,3,3,3,3,2.76923076923077,1,2,2,3,6,4,4,5, ,4,3,4,4,2,1,1, ,1, , ,4,1, ,1, , , , , , , , , , ,5,4,4,4,4,4,4,7,1,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,2,3,3,3,3,4,4,4,4,3,4,4,4,4,3,4,3,3,4,4,3,3,4,3,4,3,3,3,3,3,3,4,2,2,3,3,4,3,4,3,4,2,3,3,3,2,2,3,3,3,3,4,36,36.5,2,36.25,1,4,6,1,1.18807868732029,.54145980715015,Serbia
1996,2,2,2,2,3,2,3,2,2,3,1,1,2,1,3,2,5.64705882352941,2,4.33333333333333,3.88888888888889,83,3.2, ,2.18181818181818,1,8,8,4,8,7,5,8,8,4,2, ,5,4,8,5,8,2,2,8, ,5,1,2,2,2,3, , , , , ,2,4,3, , ,13:04:53,1.8,2,7,3,5,4,5,5,3,5,2,5,5,2,6,4,3,4,4,5,16,4.5,4,4,4,4,4,4,4,4,4,3,4,5,4,4,2,5,4,2,4,5,5,2,3,2,2,2,4,5,3,2,1,2,3,4,5,2.92307692307692,2,2,2,1, ,4,4,5, ,5,5,4,4,1, ,2,8,1, , ,2,1, ,1, , , , , , , , , , ,3,6,4,4,6,4,5,6,2,4,4,5,2,2,1,1,4,5,5,5,3,4,3,1,3,3,2,2,2,4,5,3,5,2,1,1,2,2,5,5,2,4,2,4,4,4,3,2,3,4,3,4,2,3,4,5,2,2,5,4,5,2,5,4,1,5,2.84615384615385,3,4,4,2,2,2,3,3,2,3,4,4,2,3,36.8,37,2,36.9,1,4,6,1,2.03552977952954,-.428932543632163,Serbia
1996,2,3,1,5,2,1,2,3,3,2,3,1,1,2,1,1,3.11764705882353, ,3.55555555555556,3.22222222222222,95,4.58333333333333,10,2.45454545454545,1,3,2,4,3,5,4,2,5,3,2, ,2,2,2,2,2,8,2,3, ,7, ,8,2,4,3, ,3, ,3, ,5,6,7,4, ,12:25:53,1.2,2, ,3,4,3,3,5,4,4,3,3,3,5,6,3,1,2,4,6,14,2.66666666666667,3,4,4,4,4,2,2,3,2,2,2,4,3,4,2,4,4,4,1,3,4,2,1,3,5,4,4,2,2,4,3,3,3,5,4,3.30769230769231,2,1,2,1, ,4,4,5, ,2,2,6,6,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,3,2,3,3,2,3,3,6,3,4,3,3,4,2,3,4,4,4,2,4,4,4,4,4,4,2,4,3,2,4,5,5,2,3,2,2,4,4,4,1,4,2,4,4,4,4,2,1,3,3,2,3,1,4,3,4,1,1,4,3,2,2,2,2,2,4,2.92307692307692,3,4,5,1,2,3,2,4,2,2,4,5,2,4,36.8,36.4,1,36.6,1,6,6,1,-.108022983117384,.849520870890567,Serbia
1995,4,3,1,4,3,4,4,4,1,3,1,3,4,3,3,4,2.47058823529412,0,3.66666666666667,1.22222222222222,56,3.25, ,2.90909090909091,1,5,3,1,1,4,3,2,2,4,5, ,1,1,4,2,1,2,1,4,3,4, ,5,3,2,4, , ,1, , ,5,3,4,1, ,12:16:24,3.4,2,0,3,4,3,3,5,4,3,3,4,4,2,2,2,1,2,1,1,9,5.5,1.18181818181818,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,3,2,2,2,4,2,4,2,3,4,2,3,3,2.76923076923077,1,2,3,1, ,4,4,5, ,1, ,3,3,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,6,5,5,5,6,6,6,5,2,2,4,2,3,2,3,3,3,4,4,3,3,4,3,3,3,3,2,3,3,3,4,3,2,3,3,1,3,3,3,5,4,5,3,4,3,2,2,3,3,3,4,4,3,4,3,3,3,4,3,3,4,3,3,3,4,4,2.69230769230769,3,2,3,2,3,2,4,3,3,2,3,4,2,3,36.3,36.6,1,36.45,1,6,6,1,-.656373689841016,-.382723384071101,Serbia
1996,2,1,1,3,3,1,1,2,3,1,2,2,2,2,2,2,3.44444444444444,0,5,3.33333333333333,65,3.25, ,1.81818181818182,1,3,3,4,2,2,5,2,3,4,2,6,2,4,4,2,4,8,2,4, ,4, ,3,2,2,4, ,3, , , ,2,4,4,3,4,11:48:48,2,2,0,3,5,5,5,5,5,5,5,5,5,4,6,5,2,3,3,4,11,5.5,3.45454545454545,3,4,3,4,3,4,4,4,2,4,3,4,4,3,4,2,3,4,2,4,2,4,4,5,4,2,3,3,4,3,3,5,4,3,3.61538461538462,2,2,2,1, ,4,2,5, ,2,2,5,5,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,7,4,5,5,6,6,6,6,3,3,3,2,2,3,3,3,4,4,4,4,4,4,4,3,3,4,2,2,2,3,4,4,2,4,2,3,3,2,3,3,3,4,3,3,3,4,2,2,2,2,2,3,2,2,4,4,4,3,4,1,4,4,3,3,3,2,3.07692307692308,4,3,4,3,3,3,3,4,3,3,2,4,2,3,36.3,36.1,1,36.2,1,8,6,1,.168921818258188,-.382723384071101,Serbia
1986,2,3,1,2,2,1,3,2,3,1,2,2,4,2,1,2,3,0,2.88888888888889,1.11111111111111,44,5.17647058823529,15,2,1,2,2,2,4,2,2,1,5,3,4, ,2,5,4,4,5,2,2,5,4,8,3,5,8,4,4,4,6,4,6,3,4,7,7, ,6,11:48:37,2.2,2,.01,3,3,4,3,3,4,3,2,2,2,4,2,4,2,1,2,2,28,2.16666666666667,1.81818181818182,4,3,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,5,5,4,3,3,3,5,4,3,2,4,4,3.61538461538462,2,1,1,2,2,4,4,4,1,3,1,4,4,1, ,2,2,3,7,5,3,1, ,1, , , , , , , , , , ,3,2,2,2,2,2,4,9,1,3,2,2,4,3,4,4,2,4,3,4,2,2,4,2,2,4,3,2,2,2,3,4,2,3,3,2,2,2,4,3,3,3,2,4,3,4,4,2,3,4,4,3,2,3,3,3,2,2,2,4,3,2,2,2,3,2,3.07692307692308,3,4,4,2,3,2,4,3,3,4,3,4,2,3,36.7,36.7,1,36.7,1,12,6,1,-.20772311161259,1.39768835195807,Serbia
1996,4,4,3,3,5,4,5,1,2,2,2,1,1,2,3,1,2.52941176470588,0,4.11111111111111,3.22222222222222,61,4.07692307692308,17,3.18181818181818,1,2,2,1,2,4,5,3,2,1,2, ,1,2,5,2,1,7,1,8,4,5, ,8,2,2, ,1, ,4,1, ,2,6,5, ,5,11:38:50,1.6,2,3,3,4,5,5,4,4,5,4,4,2,4,6,4,1,2,2,4,8,4.16666666666667,2,3,2,2,2,2,1,3,2,1,2,2,2,4,4,2,2,2,5,4,4,1,1,1,5,4,3,1,1,2,2,2,1,2,2,2.07692307692308,2,1,2,1, ,4,2,5, ,2,1,3,3,1, ,2,4,1, , ,1,1, ,1, , , , , , , , , , ,3,5,4,3,6,4,4,6,0,4,5,5,2,3,5,3,2,5,5,3,2,2,2,1,2,3,1,3,1,5,5,2,5,3,2,1,1,2,5,5,3,4,1,1,4,3,1,2,5,4,2,4,2,2,3,4,4,3,2,2,2,2,1,1,5,1,4.07692307692308,4,3,5,4,4,5,4,5,4,5,3,5,3,4,37.3,37.3,1,37.3,1,1,6,1,-.606523625593413,.381505024054164,Serbia
1996,2,3,1,4,4,2,4,4,2,4,1,2,2,3,4,2,1.66666666666667,0,4.55555555555556,1.11111111111111,65,5, ,2.81818181818182,1,1,1,1,1,1,1,1,1,7,1,7,1,1,1,1,1,1,1,1,7,1,7,1,1,1,7,7,7,7,7,7,1,7,7,7,7,11:38:22,2.6,2,2,3,5,5,5,5,5,4,4,4,4,5,5,4,1,4,4,4,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,5,3,3,1,2,2,1,3,2,2,2,2.38461538461538,1,2,2,1, ,4,4,5, ,1, ,3,1,2,1,2,5,1, , ,1,1, ,1, , , , , , , , , , ,5,5,4,4,6,6,5,6,2,1,3,2,4,1,1,1,4,5,4,5,1,1,3,1,1,1,1,1,2,3,5,5,2,4,1,1,1,1,3,5,1,1,1,2,3,1,1,2,4,4,2,4,1,2,5,3,1,1,1,5,4,1,1,1,1,1,3.84615384615385,4,4,5,3,3,4,4,5,3,4,3,4,3,5,36.4,36.5,1,36.45,1,8,6,1,-1.33765790122492,1.23459720056609,Serbia
1996,4,3,2,3,4,2,3,2,2,4,3,2,3,2,2,2,4.22222222222222,0,3.77777777777778,3,65,3.72222222222222, ,2.90909090909091,1,4,4,3,5,8,8,2,5,4,4,4,5,4,2,5,5,2,2,4,3,8,3,3,4,3,4,3,3,3,3,3,2,3,6,6,3,11:37:19,2.2,2,0,3,4,4,3,4,4,4,4,4,3,4,5,4,1,4,2,4,24,5.16666666666667,2.72727272727273,4,4,3,4,2,2,2,2,2,2,3,4,2,3,4,3,3,2,2,4,2,3,3,4,4,4,2,2,4,4,4,4,4,5,3.61538461538462,2,2,2,1, ,4,4,5, ,6,4,7,6,1, ,2,8,1, , ,2,2,5,2,studentska organizacija, , , , ,2, , , , ,6,5,5,5,5,5,5,7,4,2,4,3,3,4,3,2,4,4,2,2,3,3,3,3,4,4,2,2,1,3,3,3,2,3,3,1,4,3,3,2,4,4,4,4,4,4,3,2,2,3,4,3,2,1,4,4,2,3,2,4,4,2,2,3,3,2,3.23076923076923,3,4,4,3,3,2,3,4,3,3,4,4,2,4,36.2,36.2,1,36.2,1,8,6,1,.828050445532048,.0536964562278232,Serbia
1995,2,2,1,3,3,2,2,2,2,2,3,2,2,2,2,2,3.77777777777778,2,4.55555555555556,3,44,1.57142857142857,15,2.18181818181818,1,5,3,3,5,8,2,5,5,4,1,5,2,2,1,3,8,5,1,1,1,2,1,1,1,1,3, ,1,1, , ,1,3,4,1, ,11:36:45,2,2,0,3,5,5,5,5,5,4,4,4,4,5,7,6,5,6,5,6,13,4.83333333333333,3.27272727272727,5,4,4,3,4,2,3,3,2,2,4,3,3,2,4,2,3,3,3,4,1,3,2,4,4,4,2,2,2,3,3,4,3,3,3,2,1,2,1, ,4,2,5, ,4,4,4,4,1, ,2,6,1, , ,2,1, ,1, , , , , , , , , , ,6,3,5,3,6,6,6,6,2,3,1,3,5,2,2,1,4,5,4,5,3,5,4,3,5,4,1,2,1,3,4,4,3,4,1,2,2,2,4,5,4,5,2,4,3,3,3,3,3,2,5,2,2,2,4,4,5,4,4,2,5,5,3,2,1,5,3.07692307692308,3,3,4,2,4,2,4,3,2,2,3,5,4,4,36.2,36.2,3,36.2,1,12,6,1,.451405515661271,-1.93403088362106,Serbia
1996,4,4,1,4,2,3,4,4,2,3,2,2,3,2,3,2,3.5,0,3.11111111111111,2.55555555555556,55,5.05555555555556, ,3,1,4,2,2,5,4,5,1,5,3,3,3,4,3,2,5,4,4,4,8,4,8,5,4,5,5,5,5,3,4,6,5,3,7,6,4,4,11:35:41,2.4,2,2,3,3,3,4,3,3,3,3,2,4,3,3,4,2,2,4,4,13,5,3.27272727272727,4,4,4,4,4,3,2,2,2,3,4,2,2,2,2,3,2,2,4,4,2,2,2,4,4,5,2,2,3,2,3,3,3,4,3,2,2,2,1, ,4,4,5, ,2,2,4,3,1, ,1, ,1, , ,3,1, ,1, , , , , , , , , , ,6,6,5,2,7,4,5,5,1,2,1,1,4,5,3,2,5,4,2,3,4,4,3,4,2,3,2,2,3,2,2,4,2,4,2,3,2,3,4,2,4,4,3,4,4,4,2,2,3,3,2,4,2,2,4,4,3,2,4,4,4,3,4,3,4,2,3.23076923076923,4,4,3,3,3,3,3,3,4,3,4,4,2,3,35.9,36.5,1,36.2,1,-2,6,1,.216002434492035,1.28594071118949,Serbia
1996,4,3,4,4,4,4,5,2,3,3,2,2,4,1,3,2,2.16666666666667,0,4,3.77777777777778,45,2.33333333333333, ,3.45454545454545,1,5,2,2,3,1,1,1,1,5,1,6,2,1,1,2,2,2,1,7,1,2,1,1,7,1,1,1,1,1,6,1,1, ,3, , ,11:33:38,2.4,2,5,3,5,4,3,3,5,4,4,4,4,5,3,4,1,3,2,7,16,2.16666666666667,3,4,4,2,4,3,2,2,4,2,2,4,4,4,4,3,4,4,4,2,5,1,5,2,5,4,4,1,1,5,2,4,3,3,2,3.15384615384615,2,2,2,1, ,4,4,5, ,6,4,5,4,2,1,2,3,1, , ,2,1, ,1, , , , , , , , , , ,2,2,3,2,2,2,3,7,1,2,4,1,4,4,2,4,4,4,5,1,4,4,4,4,5,5,2,2,4,4,5,3,2,4,1,1,2,2,3,4,4,4,2,2,4,4,5,2,3,2,4,4,4,2,4,4,4,4,2,4,5,2,2,2,2,4,3.07692307692308,3,5,4,2,2,3,2,4,2,2,4,5,3,4,36.2,36.4,2,36.3,1,12,6,1,-.913932355120298,-1.22989130935725,Serbia
1996,5,5,2,4,2,2,4,4,5,4,4,2,5,1,1,1,3.70588235294118,2,4.44444444444444,2.44444444444444,70,4.66666666666667, ,3.72727272727273,1,2,2,2,8,5,7,4,8,7,1, ,3,5,1,1,4,1,2,8, ,8,5,2,8,2, , , ,1, , ,1,6,7,7,1,11:31:20,2,2,2,3,5,5,5,5,5,5,2,4,4,3,4,7,1,3,4,7,21,4.5,3.63636363636364,3,4,4,4,5,4,2,3,2,4,5,2,2,3,3,3,2,3,2,2,2,5,2,5,3,3,5,5,2,4,2,4,5,5,3.84615384615385,2,2,2,1, ,4,4,5, ,4,3,6,6,2,2,2,4,1, , ,5,1, ,1, , , , , , , , , , ,7,2,3,3,6,6,7,7,3,3,3,1,4,4,3,5,2,4,3,4,5,4,4,4,4,5,1,1,1,4,4,3,3,2,1,1,4,3,2,3,5,5,2,3,4,2,2,2,1,3,3,4,4,1,4,5,5,5,5,1,5,4,4,4,4,4,2.38461538461538,3,3,4,1,2,1,1,5,2,1,4,4,1,3,35.5,36.6,2,36.05,1,1,6,1,.390477659358645,.926536136825671,Serbia
1996,4,4,1,3,2,3,4,3,3,2,2,1,2,2,2,2,4.58823529411765,0,2.88888888888889,3,45,3.83333333333333, ,2.81818181818182,1,5,5,4,5,8,3,8,5,3,3, ,7,4,2,5,3,5,3,5, ,5, ,2,3,5, ,3, ,1,3, ,8,5,5,1, ,11:26:11,1.8,2,3,3,3,3,3,3,4,2,2,3,3,3,4,4,2,1,2,4,15,3,3.18181818181818,2,4,4,4,3,3,2,4,3,2,4,3,3,2,4,3,2,2,3,5,2,3,2,2,2,3,2,2,3,3,2,3,4,4,2.69230769230769,2,2,2,1, ,4,4,5, ,1, ,8,8,1, ,2,8,1, , ,2,1, ,1, , , , , , , , , , ,3,3,3,2,4,3,3,5,3,4,4,5,2,3,1,1,3,5,5,4,4,4,2,4,3,3,2,3,4,5,5,2,5,4,2,1,3,2,3,3,3,4,3,4,3,2,3,4,2,2,4,3,3,2,5,3,2,3,4,2,3,4,4,2,3,4,2.76923076923077,3,3,3,3,2,2,3,2,3,4,3,4,3,2,36.6,36.7,1,36.65,1,12,6,1,1.13822862307269,.156383477474629,Serbia
1996,4,3,1,3,2,2,5,2,2,3,2,2,3,1,2,2,1.27777777777778,0,4.55555555555556,1.66666666666667,53,3.6, ,2.63636363636364,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,2,4,8, ,2,2,1,4, , , , , ,2,7,4, , ,11:21:48,2,2,1,3,5,5,5,5,5,4,3,5,4,4,6,5,2,5,5,5,19,4.33333333333333,2.72727272727273,4,4,4,4,4,1,2,1,1,1,4,1,4,1,2,1,2,1,1,2,1,4,4,4,4,4,3,3,4,3,2,3,2,5,3.46153846153846,2,2,2,1, ,4,4,5, ,7,5,7,7,1, ,2,8,1, , ,2,1, ,1, , , , , , , , , , ,5,4,5,4,4,4,5,6,3,2,2,2,5,3,4,2,2,2,2,2,5,4,4,3,4,5,1,1,1,1,3,3,2,3,2,4,3,2,3,2,4,4,3,3,4,4,4,2,3,3,4,4,2,2,5,4,3,3,4,2,3,4,3,2,4,3,2.53846153846154,2,3,3,2,2,2,3,3,3,2,4,5,1,3,36,36,1,36,1,6,6,1,-1.66722221486185,-.059259267143663,Serbia
1994,4,3,1,4,4,2,3,3,3,3,2,2,2,1,2,2,4,0,3.88888888888889,1.11111111111111,53,4, ,2.90909090909091,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11:21:04,1.8,2,31,3,4,4,4,5,4,4,3,4,3,5,8,6,7,7,6,8,12,5.66666666666667,2.18181818181818,4,1,4,3,4,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,2,3,5,4,5,1,2,2,3,3,5,4,3,3.23076923076923,2,2,2,1, ,4,4,5, ,4,4,2,2,1, ,2,4,1, , ,1,1, ,1, , , , , , , , , , ,7,5,5,5,6,6,6,6,1,3,4,4,4,2,4,3,2,4,2,2,5,3,3,3,3,4,3,3,2,3,4,4,3,1,3,2,1,4,4,4,3,3,1,1,4,2,2,2,4,3,2,5,4,2,4,4,4,4,5,2,3,4,5,4,3,3,3.46153846153846,4,4,3,3,4,4,4,4,3,3,3,5,2,4,36,36.1,1,36.05,1,6,6,1,.639727980596659,.310414009344837,Serbia
1995,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1.05555555555556,0,3.11111111111111,1,65,4.47058823529412, ,1.18181818181818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,7,4,5,5,2,4,5,3,4,4,4,4,7,7, ,3,11:20:34,1.6,2,0,3,3,3,4,4,4,2,2,3,3,5,6,6,1,7,1,7,22,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,5,5,5,4,4,5,5,5,4,5,5,4.69230769230769,2,2,2,1, ,4,4,5, ,8,8,6,4,1, ,2,8,1, , ,1,2,4,1, , , , , , , , , , ,1,2,2,2,3,2,2,7,2,3,3,5,2,1,1,1,1,5,2,1,4,5,5,2,2,2,1,1,4,3,2,1,4,1,1,1,3,2,4,4,5,4,1,1,5,3,5,3,2,3,5,2,1,4,4,2,1,1,4,3,5,2,3,2,3,5,2.07692307692308,1,3,4,2,1,1,2,2,2,2,2,5,2,3,36.1,36.3,1,36.2,1,2,6,1,-1.85554467979724,.745323746390132,Serbia
1995,1,2,5,2,4,5,2,1,2,1,1,3,1,1,3,1,5.11111111111111,0,4.77777777777778,3,65,3.66666666666667, ,2.36363636363636,1,4,5,4,7,7,7,2,8,3,1,6,4,8,8,1,8,7,2,1, ,5,1,2,8,2, ,1, , , , ,5,7,7,1,4,11:19:17,1.8,2,0,3,5,5,4,5,5,5,5,5,4,5,3,6,1,3,5,3,10,5.5,2.63636363636364,4,1,4,1,4,1,4,1,4,1,4,2,4,1,5,3,3,4,1,4,2,3,5,5,5,5,1,3,5,5,5,5,5,4,4.30769230769231,2,2,2,1, ,2,2,5, ,2,2,4,4,1, ,2,7,1, , ,1,1, ,1, , , , , , , , , , ,5,6,5,5,6,6,5,6,2,2,4,1,5,2,2,2,3,4,4,1,2,5,4,2,4,4,2,2,1,2,4,2,1,5,2,1,1,1,4,5,5,2,2,5,5,5,3,1,4,4,4,4,1,3,5,5,1,1,5,4,5,5,5,2,2,1,4.46153846153846,5,5,5,4,4,4,4,4,4,5,5,5,4,5,36.4,36.3,1,36.35,1,2,6,1,1.5813403052736,.00235294560442019,Serbia
